SITECODE	SITETYPE	CELLCODE
BE33064C0	C	1kmE4040N3015
BE33064C0	C	1kmE4040N3016
BE33064C0	C	1kmE4040N3017
BE33064C0	C	1kmE4040N3018
BE33064C0	C	1kmE4040N3019
BE33064C0	C	1kmE4040N3020
BE33064C0	C	1kmE4041N3016
BE33064C0	C	1kmE4041N3017
BE33064C0	C	1kmE4042N3016
BE33064C0	C	1kmE4042N3017
BE33064C0	C	1kmE4043N3016
BE33064C0	C	1kmE4044N3016
BE33067C0	C	1kmE4024N3053
BE33067C0	C	1kmE4025N3050
BE33067C0	C	1kmE4025N3051
BE33067C0	C	1kmE4025N3052
BE33067C0	C	1kmE4025N3053
BE33067C0	C	1kmE4026N3050
BE33067C0	C	1kmE4026N3051
BE33067C0	C	1kmE4026N3052
BE33067C0	C	1kmE4026N3053
BE33067C0	C	1kmE4026N3054
BE33067C0	C	1kmE4026N3055
BE33067C0	C	1kmE4027N3051
BE33067C0	C	1kmE4027N3052
BE33067C0	C	1kmE4027N3053
BE33067C0	C	1kmE4027N3054
BE33067C0	C	1kmE4027N3055
BE33067C0	C	1kmE4028N3052
BE33067C0	C	1kmE4028N3053
BE33067C0	C	1kmE4028N3054
BE33067C0	C	1kmE4028N3055
BE35017C0	C	1kmE3944N3024
BE35017C0	C	1kmE3944N3025
BE35017C0	C	1kmE3945N3024
BE35017C0	C	1kmE3945N3025
BE35017C0	C	1kmE3947N3024
BE35017C0	C	1kmE3947N3025
BE35017C0	C	1kmE3948N3024
BE35017C0	C	1kmE3948N3025
BE35017C0	C	1kmE3949N3025
BE35017C0	C	1kmE3949N3026
BE35017C0	C	1kmE3950N3025
BE35017C0	C	1kmE3951N3025
BE35017C0	C	1kmE3952N3025
BE35017C0	C	1kmE3952N3026
BE34001C0	C	1kmE3996N3041
BE34001C0	C	1kmE3996N3042
BE34001C0	C	1kmE3997N3042
BE34001C0	C	1kmE3997N3043
BE34001C0	C	1kmE3997N3044
BE34001C0	C	1kmE3998N3042
BE34001C0	C	1kmE3998N3043
BE34001C0	C	1kmE3998N3044
BE34010C0	A	1kmE3996N3028
BE34010C0	A	1kmE3997N3027
BE34010C0	A	1kmE3997N3028
BE34010C0	A	1kmE3998N3027
BE34010C0	A	1kmE3998N3028
BE34010C0	A	1kmE3998N3029
BE2100024	B	1kmE3966N3152
BE2100024	B	1kmE3966N3153
BE2100024	B	1kmE3966N3154
BE2100024	B	1kmE3966N3155
BE2100024	B	1kmE3967N3149
BE2100024	B	1kmE3967N3150
BE2100024	B	1kmE3967N3151
BE2100024	B	1kmE3967N3152
BE2100024	B	1kmE3967N3153
BE2100024	B	1kmE3967N3155
BE2100024	B	1kmE3968N3148
BE2100024	B	1kmE3968N3149
BE2100024	B	1kmE3968N3150
BE2100024	B	1kmE3968N3151
BE2100024	B	1kmE3968N3152
BE2100024	B	1kmE3968N3153
BE2100024	B	1kmE3968N3154
BE2100024	B	1kmE3969N3148
BE2100024	B	1kmE3969N3149
BE2100024	B	1kmE3969N3150
BE2100024	B	1kmE3969N3151
BE2100024	B	1kmE3969N3152
BE2100024	B	1kmE3969N3153
BE2100024	B	1kmE3969N3154
BE2100024	B	1kmE3970N3148
BE2100024	B	1kmE3970N3149
BE2100024	B	1kmE3970N3150
BE2100024	B	1kmE3970N3151
BE2100024	B	1kmE3970N3152
BE2100024	B	1kmE3970N3153
BE2100024	B	1kmE3970N3154
BE2100024	B	1kmE3970N3155
BE2100024	B	1kmE3971N3150
BE2100024	B	1kmE3971N3151
BE2100024	B	1kmE3971N3152
BE2100024	B	1kmE3971N3153
BE2100024	B	1kmE3971N3154
BE2100024	B	1kmE3971N3155
BE2100024	B	1kmE3972N3146
BE2100024	B	1kmE3972N3147
BE2100024	B	1kmE3972N3148
BE2100024	B	1kmE3972N3150
BE2100024	B	1kmE3972N3153
BE2100024	B	1kmE3972N3154
BE2100024	B	1kmE3973N3145
BE2100024	B	1kmE3973N3146
BE2100024	B	1kmE3973N3147
BE2100024	B	1kmE3973N3148
BE2100024	B	1kmE3973N3149
BE2100024	B	1kmE3973N3150
BE2100024	B	1kmE3973N3151
BE2100024	B	1kmE3974N3146
BE2100024	B	1kmE3974N3147
BE2100024	B	1kmE3974N3148
BE2100024	B	1kmE3974N3149
BE2100024	B	1kmE3974N3150
BE2100024	B	1kmE3974N3151
BE2100024	B	1kmE3975N3145
BE2100024	B	1kmE3975N3146
BE2100024	B	1kmE3975N3147
BE2100024	B	1kmE3975N3148
BE2100024	B	1kmE3975N3149
BE2100024	B	1kmE3975N3150
BE2100024	B	1kmE3975N3151
BE2100024	B	1kmE3975N3152
BE2100024	B	1kmE3976N3146
BE2100024	B	1kmE3976N3147
BE2100024	B	1kmE3976N3148
BE2100024	B	1kmE3976N3149
BE2100024	B	1kmE3976N3151
BE2100024	B	1kmE3976N3152
BE2100024	B	1kmE3976N3156
BE2100024	B	1kmE3976N3157
BE2100024	B	1kmE3977N3151
BE2100024	B	1kmE3977N3152
BE2100024	B	1kmE3977N3153
BE2100024	B	1kmE3977N3154
BE2100024	B	1kmE3977N3155
BE2100024	B	1kmE3977N3156
BE2100024	B	1kmE3977N3157
BE2100024	B	1kmE3978N3152
BE2100024	B	1kmE3978N3153
BE2100024	B	1kmE3978N3154
BE2100024	B	1kmE3978N3155
BE2100024	B	1kmE3978N3156
BE2100024	B	1kmE3978N3157
BE2100024	B	1kmE3979N3146
BE2100024	B	1kmE3979N3152
BE2100024	B	1kmE3979N3153
BE2100024	B	1kmE3979N3155
BE2100024	B	1kmE3980N3145
BE2100024	B	1kmE3980N3146
BE2100024	B	1kmE3980N3147
BE2100024	B	1kmE3981N3144
BE2100024	B	1kmE3981N3145
BE2100024	B	1kmE3981N3146
BE2100024	B	1kmE3981N3147
BE2100024	B	1kmE3982N3146
BE2100024	B	1kmE3982N3147
BE32042B0	B	1kmE3919N3027
BE32042B0	B	1kmE3920N3027
BE2200030	B	1kmE3992N3112
BE2200030	B	1kmE3993N3112
BE2200030	B	1kmE3994N3112
BE2200030	B	1kmE3995N3111
BE2200030	B	1kmE3995N3112
BE2200030	B	1kmE3995N3113
BE2200030	B	1kmE3995N3114
BE2200030	B	1kmE3996N3113
BE2200030	B	1kmE3996N3114
BE2200030	B	1kmE3997N3113
BE2200030	B	1kmE3997N3114
BE2200030	B	1kmE3998N3114
BE2200030	B	1kmE3999N3112
BE2200030	B	1kmE3999N3113
BE2200030	B	1kmE3999N3114
BE2200030	B	1kmE3999N3115
BE2200030	B	1kmE4000N3112
BE2200030	B	1kmE4000N3113
BE2200030	B	1kmE4000N3114
BE2200030	B	1kmE4000N3115
BE2200030	B	1kmE4001N3111
BE2200030	B	1kmE4001N3112
BE2200030	B	1kmE4001N3113
BE2200030	B	1kmE4001N3114
BE2200030	B	1kmE4001N3115
BE2200030	B	1kmE4001N3116
BE2200030	B	1kmE4002N3112
BE2200030	B	1kmE4002N3113
BE2200030	B	1kmE4002N3114
BE2200030	B	1kmE4002N3115
BE2200030	B	1kmE4002N3116
BE2200030	B	1kmE4003N3112
BE2200030	B	1kmE4003N3113
BE2200030	B	1kmE4003N3114
BE2200030	B	1kmE4003N3115
BE2200030	B	1kmE4004N3112
BE2200030	B	1kmE4004N3113
BE2200030	B	1kmE4004N3114
BE2200030	B	1kmE4004N3115
BE2200030	B	1kmE4005N3112
BE2200030	B	1kmE4005N3113
BE2200030	B	1kmE4005N3114
BE2200030	B	1kmE4005N3115
BE2200030	B	1kmE4005N3116
BE2200030	B	1kmE4006N3111
BE2200030	B	1kmE4006N3112
BE2200030	B	1kmE4006N3113
BE2200030	B	1kmE4006N3114
BE2200030	B	1kmE4006N3115
BE2200030	B	1kmE4006N3116
BE2200030	B	1kmE4007N3112
BE2200030	B	1kmE4007N3113
BE2200030	B	1kmE4007N3114
BE2200030	B	1kmE4007N3115
BE2200030	B	1kmE4007N3116
BE2200030	B	1kmE4008N3113
BE2200030	B	1kmE4008N3114
BE2200030	B	1kmE4009N3113
BE2200030	B	1kmE4009N3114
BE2200030	B	1kmE4009N3115
BE2200030	B	1kmE4010N3113
BE2200030	B	1kmE4010N3114
BE2200030	B	1kmE4010N3115
BE2200030	B	1kmE4011N3114
BE2200030	B	1kmE4011N3115
BE2200030	B	1kmE4012N3114
BE2200030	B	1kmE4012N3115
BE2200030	B	1kmE4013N3114
BE2200030	B	1kmE4013N3115
BE2200030	B	1kmE4014N3114
BE2200030	B	1kmE4014N3115
BE2200030	B	1kmE4015N3114
BE2200030	B	1kmE4015N3115
BE2200042	B	1kmE4006N3096
BE2200042	B	1kmE4006N3097
BE2200042	B	1kmE4007N3094
BE2200042	B	1kmE4007N3095
BE2200042	B	1kmE4007N3096
BE2200042	B	1kmE4007N3097
BE2200042	B	1kmE4007N3098
BE2200042	B	1kmE4008N3094
BE2200042	B	1kmE4008N3095
BE2200042	B	1kmE4008N3097
BE2200042	B	1kmE4008N3098
BE2200042	B	1kmE4008N3099
BE2200042	B	1kmE4009N3093
BE2200042	B	1kmE4009N3094
BE2200042	B	1kmE4009N3095
BE2200042	B	1kmE4009N3096
BE2200042	B	1kmE4009N3097
BE2200042	B	1kmE4009N3098
BE2200042	B	1kmE4009N3099
BE2200042	B	1kmE4010N3094
BE2200042	B	1kmE4010N3095
BE2200042	B	1kmE4010N3096
BE2200042	B	1kmE4010N3097
BE2200042	B	1kmE4010N3098
BE2200042	B	1kmE4011N3094
BE2200042	B	1kmE4011N3096
BE2200042	B	1kmE4011N3097
BE2200042	B	1kmE4012N3094
BE2200042	B	1kmE4012N3095
BE2200042	B	1kmE4012N3096
BE2200042	B	1kmE4013N3089
BE2200042	B	1kmE4013N3090
BE2200042	B	1kmE4013N3091
BE2200042	B	1kmE4013N3092
BE2200042	B	1kmE4013N3094
BE2200042	B	1kmE4013N3095
BE2200042	B	1kmE4014N3089
BE2200042	B	1kmE4014N3091
BE2200042	B	1kmE4014N3092
BE2200042	B	1kmE4014N3093
BE2200042	B	1kmE4014N3094
BE2200043	B	1kmE4006N3109
BE2200043	B	1kmE4007N3109
BE2200043	B	1kmE4007N3110
BE2200043	B	1kmE4008N3109
BE2200043	B	1kmE4008N3110
BE2200043	B	1kmE4009N3108
BE2200043	B	1kmE4009N3109
BE2200043	B	1kmE4009N3110
BE2200043	B	1kmE4010N3108
BE2200043	B	1kmE4010N3109
BE2200043	B	1kmE4010N3110
BE2200043	B	1kmE4011N3109
BE2200043	B	1kmE4011N3110
BE2200043	B	1kmE4012N3110
BE2200043	B	1kmE4012N3111
BE2200043	B	1kmE4012N3112
BE2200043	B	1kmE4013N3109
BE2200043	B	1kmE4013N3110
BE2200043	B	1kmE4013N3111
BE2200043	B	1kmE4013N3112
BE2200043	B	1kmE4013N3113
BE2200043	B	1kmE4014N3109
BE2200043	B	1kmE4014N3110
BE2200043	B	1kmE4014N3112
BE2200043	B	1kmE4014N3113
BE2200043	B	1kmE4014N3114
BE2200043	B	1kmE4015N3113
BE2200043	B	1kmE4015N3114
BE2200043	B	1kmE4015N3115
BE2200043	B	1kmE4016N3114
BE2200043	B	1kmE4016N3115
BE2200043	B	1kmE4017N3115
BE2200043	B	1kmE4017N3116
BE2200043	B	1kmE4018N3116
BE2400008	B	1kmE3925N3085
BE2400008	B	1kmE3925N3086
BE2400008	B	1kmE3925N3087
BE2400008	B	1kmE3926N3084
BE2400008	B	1kmE3926N3085
BE2400008	B	1kmE3926N3086
BE2400008	B	1kmE3926N3087
BE2400008	B	1kmE3926N3088
BE2400008	B	1kmE3927N3084
BE2400008	B	1kmE3927N3085
BE2400008	B	1kmE3927N3086
BE2400008	B	1kmE3927N3087
BE2400008	B	1kmE3927N3088
BE2400008	B	1kmE3928N3084
BE2400008	B	1kmE3928N3085
BE2400008	B	1kmE3928N3086
BE2400008	B	1kmE3928N3087
BE2400008	B	1kmE3928N3088
BE2400008	B	1kmE3929N3085
BE2400008	B	1kmE3929N3086
BE2400008	B	1kmE3929N3087
BE2400008	B	1kmE3929N3088
BE2400008	B	1kmE3929N3089
BE2400008	B	1kmE3930N3085
BE2400008	B	1kmE3930N3086
BE2400008	B	1kmE3930N3087
BE2400008	B	1kmE3930N3088
BE2400008	B	1kmE3930N3089
BE2400008	B	1kmE3930N3091
BE2400008	B	1kmE3930N3092
BE2400008	B	1kmE3930N3093
BE2400008	B	1kmE3931N3090
BE2400008	B	1kmE3931N3091
BE2400008	B	1kmE3931N3092
BE2400008	B	1kmE3931N3093
BE2400008	B	1kmE3932N3090
BE2400008	B	1kmE3932N3091
BE2400008	B	1kmE3932N3092
BE2400008	B	1kmE3932N3093
BE2400008	B	1kmE3933N3090
BE2400008	B	1kmE3933N3091
BE2400008	B	1kmE3933N3092
BE2400008	B	1kmE3934N3090
BE2400008	B	1kmE3934N3091
BE2400008	B	1kmE3934N3092
BE2400008	B	1kmE3935N3089
BE2400008	B	1kmE3935N3090
BE2400008	B	1kmE3935N3091
BE2400008	B	1kmE3935N3092
BE2400008	B	1kmE3936N3090
BE2400008	B	1kmE3936N3091
BE2400008	B	1kmE3936N3092
BE2100323	A	1kmE3930N3159
BE2100323	A	1kmE3930N3160
BE2100323	A	1kmE3931N3157
BE2100323	A	1kmE3931N3158
BE2100323	A	1kmE3931N3159
BE2100323	A	1kmE3931N3160
BE2100323	A	1kmE3932N3153
BE2100323	A	1kmE3932N3154
BE2100323	A	1kmE3932N3156
BE2100323	A	1kmE3932N3157
BE2100323	A	1kmE3932N3158
BE2100323	A	1kmE3932N3159
BE2100323	A	1kmE3932N3160
BE2100323	A	1kmE3933N3153
BE2100323	A	1kmE3933N3154
BE2100323	A	1kmE3933N3155
BE2100323	A	1kmE3933N3156
BE2100323	A	1kmE3933N3157
BE2100323	A	1kmE3933N3158
BE2100323	A	1kmE3933N3159
BE2100323	A	1kmE3933N3160
BE2100323	A	1kmE3933N3161
BE2100323	A	1kmE3934N3154
BE2100323	A	1kmE3934N3155
BE2100323	A	1kmE3934N3156
BE2100323	A	1kmE3934N3157
BE2100323	A	1kmE3934N3158
BE2100323	A	1kmE3934N3159
BE2100323	A	1kmE3934N3160
BE2100323	A	1kmE3934N3161
BE2100323	A	1kmE3935N3154
BE2100323	A	1kmE3935N3155
BE2100323	A	1kmE3935N3156
BE2100323	A	1kmE3935N3157
BE2100323	A	1kmE3935N3158
BE2100323	A	1kmE3935N3159
BE2100323	A	1kmE3935N3160
BE2100323	A	1kmE3935N3161
BE2100323	A	1kmE3936N3158
BE2100323	A	1kmE3936N3159
BE2100323	A	1kmE3936N3160
BE2101437	A	1kmE3937N3151
BE2101437	A	1kmE3937N3152
BE2101437	A	1kmE3937N3153
BE2101437	A	1kmE3937N3154
BE2101437	A	1kmE3938N3150
BE2101437	A	1kmE3938N3151
BE2101437	A	1kmE3938N3152
BE2101437	A	1kmE3938N3153
BE2101437	A	1kmE3938N3154
BE2101437	A	1kmE3939N3149
BE2101437	A	1kmE3939N3157
BE2101437	A	1kmE3939N3158
BE2101437	A	1kmE3940N3149
BE2101437	A	1kmE3940N3150
BE2101437	A	1kmE3940N3157
BE2101437	A	1kmE3940N3158
BE2101437	A	1kmE3940N3159
BE2101437	A	1kmE3940N3160
BE2101437	A	1kmE3941N3149
BE2101437	A	1kmE3941N3150
BE2101437	A	1kmE3941N3151
BE2101437	A	1kmE3941N3157
BE2101437	A	1kmE3941N3158
BE2101437	A	1kmE3941N3159
BE2101437	A	1kmE3941N3160
BE2101437	A	1kmE3941N3161
BE2101437	A	1kmE3942N3150
BE2101437	A	1kmE3942N3151
BE2101437	A	1kmE3942N3152
BE2101437	A	1kmE3942N3156
BE2101437	A	1kmE3942N3157
BE2101437	A	1kmE3942N3158
BE2101437	A	1kmE3942N3159
BE2101437	A	1kmE3942N3160
BE2101437	A	1kmE3943N3150
BE2101437	A	1kmE3943N3151
BE2101437	A	1kmE3943N3152
BE2101437	A	1kmE3943N3153
BE2101437	A	1kmE3943N3154
BE2101437	A	1kmE3943N3156
BE2101437	A	1kmE3943N3157
BE2101437	A	1kmE3943N3158
BE2101437	A	1kmE3943N3159
BE2101437	A	1kmE3943N3160
BE2101437	A	1kmE3944N3151
BE2101437	A	1kmE3944N3152
BE2101437	A	1kmE3944N3153
BE2101437	A	1kmE3944N3154
BE2101437	A	1kmE3944N3156
BE2101437	A	1kmE3944N3157
BE2101437	A	1kmE3944N3158
BE2101437	A	1kmE3944N3159
BE2101437	A	1kmE3944N3160
BE2101437	A	1kmE3945N3152
BE2101437	A	1kmE3945N3153
BE2101437	A	1kmE3945N3154
BE2101437	A	1kmE3945N3156
BE2101437	A	1kmE3945N3157
BE2101437	A	1kmE3945N3158
BE2101437	A	1kmE3945N3159
BE2101437	A	1kmE3945N3160
BE2101437	A	1kmE3946N3152
BE2101437	A	1kmE3946N3153
BE2101437	A	1kmE3946N3154
BE2101437	A	1kmE3946N3155
BE2101437	A	1kmE3946N3157
BE2101437	A	1kmE3946N3158
BE2101437	A	1kmE3946N3159
BE2101437	A	1kmE3946N3160
BE2101437	A	1kmE3947N3153
BE2101437	A	1kmE3947N3154
BE2101437	A	1kmE3947N3155
BE2101437	A	1kmE3947N3159
BE2101437	A	1kmE3947N3160
BE2101437	A	1kmE3948N3153
BE2101437	A	1kmE3948N3154
BE2219312	A	1kmE3988N3108
BE2219312	A	1kmE3988N3109
BE2219312	A	1kmE3989N3105
BE2219312	A	1kmE3989N3106
BE2219312	A	1kmE3989N3107
BE2219312	A	1kmE3989N3108
BE2219312	A	1kmE3989N3109
BE2219312	A	1kmE3989N3110
BE2219312	A	1kmE3990N3104
BE2219312	A	1kmE3990N3105
BE2219312	A	1kmE3990N3106
BE2219312	A	1kmE3990N3107
BE2219312	A	1kmE3990N3108
BE2219312	A	1kmE3990N3109
BE2219312	A	1kmE3990N3110
BE2219312	A	1kmE3991N3104
BE2219312	A	1kmE3991N3105
BE2219312	A	1kmE3991N3106
BE2219312	A	1kmE3991N3107
BE2219312	A	1kmE3991N3108
BE2219312	A	1kmE3991N3109
BE2219312	A	1kmE3991N3110
BE2219312	A	1kmE3992N3104
BE2219312	A	1kmE3992N3105
BE2219312	A	1kmE3992N3106
BE2219312	A	1kmE3992N3107
BE2219312	A	1kmE3992N3108
BE2219312	A	1kmE3992N3109
BE2219312	A	1kmE3992N3110
BE2219312	A	1kmE3993N3104
BE2219312	A	1kmE3993N3105
BE2219312	A	1kmE3993N3106
BE2219312	A	1kmE3993N3107
BE2219312	A	1kmE3993N3108
BE2219312	A	1kmE3993N3109
BE2219312	A	1kmE3993N3110
BE2219312	A	1kmE3994N3105
BE2219312	A	1kmE3994N3106
BE2219312	A	1kmE3994N3107
BE2219312	A	1kmE3994N3108
BE2219312	A	1kmE3994N3109
BE2219312	A	1kmE3994N3110
BE31001C0	C	1kmE3913N3077
BE31001C0	C	1kmE3914N3075
BE31001C0	C	1kmE3914N3076
BE31001C0	C	1kmE3914N3077
BE31001C0	C	1kmE3914N3078
BE31001C0	C	1kmE3914N3079
BE31001C0	C	1kmE3914N3080
BE31001C0	C	1kmE3915N3076
BE31001C0	C	1kmE3915N3077
BE31001C0	C	1kmE3915N3078
BE31001C0	C	1kmE3915N3079
BE31001C0	C	1kmE3915N3080
BE31001C0	C	1kmE3916N3077
BE31001C0	C	1kmE3916N3078
BE31001C0	C	1kmE3916N3080
BE31001C0	C	1kmE3917N3077
BE31001C0	C	1kmE3917N3078
BE31001C0	C	1kmE3918N3077
BE31001C0	C	1kmE3918N3078
BE31001C0	C	1kmE3918N3080
BE31001C0	C	1kmE3919N3077
BE31001C0	C	1kmE3919N3078
BE31001C0	C	1kmE3919N3080
BE31001C0	C	1kmE3919N3081
BE31001C0	C	1kmE3919N3082
BE31001C0	C	1kmE3920N3077
BE31001C0	C	1kmE3920N3078
BE31001C0	C	1kmE3920N3079
BE31001C0	C	1kmE3920N3080
BE31001C0	C	1kmE3920N3081
BE31001C0	C	1kmE3920N3082
BE31001C0	C	1kmE3921N3077
BE31001C0	C	1kmE3921N3078
BE31001C0	C	1kmE3921N3079
BE31001C0	C	1kmE3921N3080
BE31001C0	C	1kmE3921N3081
BE31001C0	C	1kmE3921N3082
BE31001C0	C	1kmE3921N3083
BE2500831	A	1kmE3810N3117
BE2500831	A	1kmE3810N3118
BE2500831	A	1kmE3810N3119
BE2500831	A	1kmE3811N3116
BE2500831	A	1kmE3811N3117
BE2500831	A	1kmE3811N3118
BE2500831	A	1kmE3811N3119
BE2500831	A	1kmE3812N3116
BE2500831	A	1kmE3812N3117
BE2500831	A	1kmE3812N3118
BE2500831	A	1kmE3812N3119
BE2500831	A	1kmE3813N3116
BE2500831	A	1kmE3813N3117
BE2500831	A	1kmE3813N3118
BE2500831	A	1kmE3813N3119
BE2500831	A	1kmE3814N3117
BE2500831	A	1kmE3814N3118
BE2500831	A	1kmE3814N3119
BE2500831	A	1kmE3815N3116
BE2500831	A	1kmE3815N3117
BE2500831	A	1kmE3815N3118
BE2500831	A	1kmE3815N3119
BE2500831	A	1kmE3815N3120
BE2500831	A	1kmE3816N3116
BE2500831	A	1kmE3816N3117
BE2500831	A	1kmE3816N3118
BE2500831	A	1kmE3816N3119
BE2500831	A	1kmE3816N3120
BE2500831	A	1kmE3816N3121
BE2500831	A	1kmE3817N3117
BE2500831	A	1kmE3817N3118
BE2500831	A	1kmE3817N3119
BE2500831	A	1kmE3817N3120
BE2500831	A	1kmE3817N3121
BE2500831	A	1kmE3817N3122
BE2500831	A	1kmE3818N3117
BE2500831	A	1kmE3818N3118
BE2500831	A	1kmE3818N3119
BE2500831	A	1kmE3818N3120
BE2500831	A	1kmE3818N3121
BE2500831	A	1kmE3818N3122
BE2500831	A	1kmE3818N3123
BE2500831	A	1kmE3818N3124
BE2500831	A	1kmE3819N3117
BE2500831	A	1kmE3819N3118
BE2500831	A	1kmE3819N3119
BE2500831	A	1kmE3819N3120
BE2500831	A	1kmE3819N3121
BE2500831	A	1kmE3819N3122
BE2500831	A	1kmE3819N3123
BE2500831	A	1kmE3819N3124
BE2500831	A	1kmE3819N3125
BE2500831	A	1kmE3820N3118
BE2500831	A	1kmE3820N3119
BE2500831	A	1kmE3820N3120
BE2500831	A	1kmE3820N3121
BE2500831	A	1kmE3820N3122
BE2500831	A	1kmE3820N3123
BE2500831	A	1kmE3820N3124
BE2500831	A	1kmE3820N3125
BE2500831	A	1kmE3821N3119
BE2500831	A	1kmE3821N3120
BE2500831	A	1kmE3821N3121
BE2500831	A	1kmE3821N3122
BE2500831	A	1kmE3821N3123
BE2500831	A	1kmE3821N3124
BE2500831	A	1kmE3821N3125
BE2500831	A	1kmE3821N3127
BE2500831	A	1kmE3821N3128
BE2500831	A	1kmE3822N3126
BE2500831	A	1kmE3822N3127
BE2500831	A	1kmE3822N3128
BE2500831	A	1kmE3822N3129
BE2500831	A	1kmE3823N3126
BE2500831	A	1kmE3823N3127
BE2500831	A	1kmE3823N3128
BE2500831	A	1kmE3824N3125
BE2500831	A	1kmE3824N3126
BE2500831	A	1kmE3824N3127
BE2500831	A	1kmE3824N3128
BE2500831	A	1kmE3825N3125
BE2500831	A	1kmE3825N3126
BE2500831	A	1kmE3825N3127
BE2500831	A	1kmE3826N3124
BE2500831	A	1kmE3826N3125
BE2500831	A	1kmE3826N3126
BE2500831	A	1kmE3826N3127
BE2500831	A	1kmE3827N3124
BE2500831	A	1kmE3827N3125
BE2500831	A	1kmE3827N3126
BE2500831	A	1kmE3828N3124
BE2500831	A	1kmE3828N3125
BE2500831	A	1kmE3829N3124
BE2500831	A	1kmE3829N3125
BE2500831	A	1kmE3830N3124
BE2500831	A	1kmE3830N3125
BE32002C0	C	1kmE3850N3082
BE32002C0	C	1kmE3851N3081
BE32002C0	C	1kmE3851N3082
BE32002C0	C	1kmE3851N3083
BE32002C0	C	1kmE3851N3084
BE32002C0	C	1kmE3851N3085
BE32002C0	C	1kmE3852N3081
BE32002C0	C	1kmE3852N3082
BE32002C0	C	1kmE3852N3083
BE32002C0	C	1kmE3852N3085
BE32002C0	C	1kmE3853N3087
BE32002C0	C	1kmE3853N3088
BE32002C0	C	1kmE3853N3089
BE32002C0	C	1kmE3854N3088
BE32002C0	C	1kmE3854N3089
BE32002C0	C	1kmE3855N3089
BE32004C0	C	1kmE3877N3091
BE32004C0	C	1kmE3877N3092
BE32004C0	C	1kmE3877N3093
BE32004C0	C	1kmE3878N3091
BE32004C0	C	1kmE3878N3092
BE32004C0	C	1kmE3879N3091
BE32004C0	C	1kmE3879N3092
BE32004C0	C	1kmE3880N3091
BE32004C0	C	1kmE3880N3092
BE32004C0	C	1kmE3881N3091
BE32004C0	C	1kmE3881N3092
BE32007C0	C	1kmE3908N3069
BE32007C0	C	1kmE3908N3070
BE32007C0	C	1kmE3908N3071
BE32007C0	C	1kmE3909N3070
BE32007C0	C	1kmE3909N3071
BE32007C0	C	1kmE3909N3072
BE32007C0	C	1kmE3909N3073
BE32007C0	C	1kmE3909N3074
BE32007C0	C	1kmE3910N3071
BE32007C0	C	1kmE3910N3072
BE32007C0	C	1kmE3910N3073
BE32007C0	C	1kmE3910N3074
BE32007C0	C	1kmE3910N3075
BE32007C0	C	1kmE3910N3076
BE32007C0	C	1kmE3911N3072
BE32007C0	C	1kmE3911N3073
BE32007C0	C	1kmE3911N3074
BE32007C0	C	1kmE3911N3075
BE32007C0	C	1kmE3911N3076
BE32007C0	C	1kmE3912N3073
BE32007C0	C	1kmE3912N3074
BE32007C0	C	1kmE3913N3073
BE32008B0	B	1kmE3915N3068
BE32008B0	B	1kmE3915N3069
BE32008B0	B	1kmE3916N3067
BE32008B0	B	1kmE3916N3068
BE32008B0	B	1kmE3916N3069
BE32008B0	B	1kmE3917N3067
BE32008B0	B	1kmE3917N3068
BE32015B0	B	1kmE3916N3058
BE32015B0	B	1kmE3916N3059
BE32034C0	C	1kmE3907N3017
BE32034C0	C	1kmE3908N3015
BE32034C0	C	1kmE3908N3016
BE32034C0	C	1kmE3908N3017
BE32034C0	C	1kmE3908N3018
BE32034C0	C	1kmE3909N3015
BE32034C0	C	1kmE3909N3016
BE32034C0	C	1kmE3909N3017
BE32034C0	C	1kmE3909N3018
BE32034C0	C	1kmE3910N3016
BE32034C0	C	1kmE3910N3017
BE32034C0	C	1kmE3910N3018
BE32034C0	C	1kmE3911N3016
BE32034C0	C	1kmE3911N3017
BE32034C0	C	1kmE3911N3018
BE32034C0	C	1kmE3911N3019
BE32034C0	C	1kmE3912N3016
BE32034C0	C	1kmE3912N3017
BE32034C0	C	1kmE3912N3018
BE32034C0	C	1kmE3913N3016
BE32034C0	C	1kmE3913N3017
BE32034C0	C	1kmE3913N3018
BE32034C0	C	1kmE3914N3018
BE32037C0	C	1kmE3901N3005
BE32037C0	C	1kmE3901N3006
BE32037C0	C	1kmE3902N3005
BE32037C0	C	1kmE3902N3006
BE32037C0	C	1kmE3903N3006
BE32037C0	C	1kmE3904N3005
BE32037C0	C	1kmE3904N3006
BE32037C0	C	1kmE3904N3007
BE32037C0	C	1kmE3904N3008
BE32037C0	C	1kmE3905N3005
BE32037C0	C	1kmE3905N3006
BE32037C0	C	1kmE3905N3007
BE32037C0	C	1kmE3905N3008
BE32037C0	C	1kmE3906N3003
BE32037C0	C	1kmE3906N3004
BE32037C0	C	1kmE3906N3005
BE32037C0	C	1kmE3906N3006
BE32037C0	C	1kmE3906N3007
BE32037C0	C	1kmE3906N3008
BE32037C0	C	1kmE3907N3003
BE32037C0	C	1kmE3907N3004
BE32037C0	C	1kmE3907N3005
BE32037C0	C	1kmE3907N3006
BE32037C0	C	1kmE3907N3007
BE32037C0	C	1kmE3908N3004
BE32037C0	C	1kmE3908N3005
BE32037C0	C	1kmE3908N3006
BE32037C0	C	1kmE3908N3007
BE32037C0	C	1kmE3909N3005
