taxonKey	year	em_status	dr_1	dr_3	dr_4	dr_8
2888636	2016	1	FALSE	FALSE	FALSE	FALSE
2888706	2016	1	FALSE	FALSE	FALSE	TRUE
2888797	2016	3	FALSE	TRUE	FALSE	TRUE
2888806	2016	3	FALSE	TRUE	FALSE	TRUE
2888859	2016	1	TRUE	FALSE	FALSE	TRUE
2888867	2016	2	FALSE	TRUE	FALSE	FALSE
2889005	2016	1	FALSE	FALSE	FALSE	FALSE
2889010	2016	1	FALSE	FALSE	FALSE	FALSE
2889037	2016	2	FALSE	TRUE	FALSE	FALSE
2889304	2016	1	FALSE	FALSE	FALSE	FALSE
2889934	2016	2	FALSE	TRUE	FALSE	FALSE
2890541	2016	3	FALSE	TRUE	FALSE	TRUE
2890623	2016	1	FALSE	FALSE	FALSE	FALSE
2890651	2016	1	FALSE	FALSE	FALSE	FALSE
2891664	2016	3	FALSE	TRUE	FALSE	TRUE
2891677	2016	1	FALSE	FALSE	FALSE	FALSE
2891707	2016	3	FALSE	TRUE	FALSE	TRUE
2891755	2016	3	FALSE	TRUE	FALSE	TRUE
2891774	2016	2	FALSE	TRUE	FALSE	FALSE
2891783	2016	3	FALSE	TRUE	FALSE	TRUE
2914404	2016	1	FALSE	FALSE	FALSE	FALSE
2925351	2016	1	TRUE	FALSE	FALSE	TRUE
2925366	2016	3	FALSE	TRUE	FALSE	TRUE
2925496	2016	1	FALSE	FALSE	FALSE	FALSE
2925530	2016	0	FALSE	FALSE	TRUE	FALSE
2925532	2016	1	TRUE	FALSE	FALSE	TRUE
2925816	2016	1	FALSE	FALSE	FALSE	FALSE
2926042	2016	1	FALSE	FALSE	FALSE	FALSE
2926572	2016	1	FALSE	FALSE	FALSE	FALSE
2926992	2016	1	FALSE	FALSE	FALSE	FALSE
2927174	2016	1	FALSE	FALSE	FALSE	FALSE
2927303	2016	3	FALSE	TRUE	FALSE	TRUE
2927530	2016	1	FALSE	FALSE	FALSE	FALSE
2927727	2016	3	FALSE	TRUE	FALSE	TRUE
2927744	2016	3	FALSE	TRUE	FALSE	TRUE
2928034	2016	1	FALSE	FALSE	FALSE	FALSE
2928238	2016	1	FALSE	FALSE	FALSE	TRUE
2928538	2016	1	FALSE	FALSE	FALSE	FALSE
2928583	2016	2	FALSE	TRUE	FALSE	FALSE
2928613	2016	0	FALSE	FALSE	TRUE	FALSE
2928668	2016	1	FALSE	FALSE	FALSE	FALSE
2928761	2016	1	FALSE	FALSE	FALSE	FALSE
2928783	2016	0	FALSE	FALSE	TRUE	FALSE
2928861	2016	2	FALSE	TRUE	FALSE	FALSE
2929892	2016	0	FALSE	FALSE	TRUE	FALSE
2930080	2016	3	FALSE	TRUE	FALSE	TRUE
2931104	2016	1	FALSE	FALSE	FALSE	FALSE
2931914	2016	0	FALSE	FALSE	TRUE	FALSE
2956441	2016	0	FALSE	FALSE	TRUE	FALSE
2957408	2016	0	FALSE	FALSE	TRUE	FALSE
2959443	2016	3	FALSE	TRUE	FALSE	TRUE
2964167	2016	1	TRUE	FALSE	FALSE	TRUE
2965434	2016	1	FALSE	FALSE	FALSE	TRUE
2971033	2016	1	FALSE	FALSE	FALSE	FALSE
2975187	2016	1	TRUE	FALSE	FALSE	TRUE
2977222	2016	0	FALSE	FALSE	TRUE	FALSE
2982380	2016	0	FALSE	FALSE	TRUE	FALSE
2984466	2016	1	TRUE	FALSE	FALSE	TRUE
2984532	2016	1	FALSE	FALSE	FALSE	TRUE
2984676	2016	3	FALSE	TRUE	FALSE	TRUE
2985863	2016	2	FALSE	TRUE	FALSE	FALSE
2985944	2016	1	FALSE	FALSE	FALSE	FALSE
2985965	2016	3	FALSE	TRUE	FALSE	TRUE
2985994	2016	1	FALSE	FALSE	FALSE	TRUE
2985995	2016	1	TRUE	FALSE	FALSE	TRUE
2986022	2016	3	FALSE	TRUE	FALSE	TRUE
2986132	2016	0	FALSE	FALSE	TRUE	FALSE
2989222	2016	1	FALSE	FALSE	FALSE	FALSE
2994120	2016	2	FALSE	TRUE	FALSE	FALSE
2995149	2016	2	FALSE	TRUE	FALSE	FALSE
2996525	2016	2	FALSE	TRUE	FALSE	FALSE
3000406	2016	1	FALSE	FALSE	FALSE	FALSE
3000610	2016	3	FALSE	TRUE	FALSE	TRUE
3001362	2016	1	FALSE	FALSE	FALSE	FALSE
3001650	2016	0	FALSE	FALSE	TRUE	FALSE
3003709	2016	2	FALSE	TRUE	FALSE	FALSE
3005039	2016	0	FALSE	FALSE	TRUE	FALSE
3011247	2016	3	FALSE	TRUE	FALSE	TRUE
3012089	2016	2	FALSE	TRUE	FALSE	FALSE
3012103	2016	1	FALSE	FALSE	FALSE	FALSE
3012117	2016	0	FALSE	FALSE	TRUE	FALSE
3015457	2016	1	FALSE	FALSE	FALSE	FALSE
3015577	2016	3	FALSE	TRUE	FALSE	TRUE
3020871	2016	2	FALSE	TRUE	FALSE	FALSE
3021496	2016	2	FALSE	TRUE	FALSE	FALSE
3021730	2016	3	FALSE	TRUE	FALSE	TRUE
3022203	2016	2	FALSE	TRUE	FALSE	FALSE
3022668	2016	1	FALSE	FALSE	FALSE	FALSE
3024146	2016	1	FALSE	FALSE	FALSE	FALSE
3025564	2016	1	FALSE	FALSE	FALSE	FALSE
3025605	2016	0	FALSE	FALSE	TRUE	FALSE
3025617	2016	2	FALSE	TRUE	FALSE	FALSE
3025758	2016	1	FALSE	FALSE	FALSE	FALSE
3025858	2016	1	FALSE	FALSE	FALSE	FALSE
3025875	2016	1	FALSE	FALSE	FALSE	FALSE
3025896	2016	2	FALSE	TRUE	FALSE	FALSE
3025907	2016	1	FALSE	FALSE	FALSE	FALSE
3025932	2016	1	FALSE	FALSE	FALSE	FALSE
3026004	2016	1	FALSE	FALSE	FALSE	FALSE
3026024	2016	1	FALSE	FALSE	FALSE	FALSE
