scientificName	year	Cell.area	Nachman	PL	Poisson	Logis	NB	Means	std
Impatiens glandulifera Royle	2001	1e6	0.0169556148043325	0.02883698371349665	0.005736992400995455	0.010154849210094918	0.007548030579859534	0.011654427798987548	0.009400057352488868
Impatiens glandulifera Royle	2001	4e6	0.04540318094720309	0.06122640026130986	0.02275124531825723	0.03454177876235607	0.02938792684767921	0.03643416037937918	0.015089172029001703
Impatiens glandulifera Royle	2001	9e6	0.08000145836189454	0.09510754415360757	0.050463786008178246	0.06915649347723557	0.0633229827767763	0.07000634533033641	0.016914548978375656
Impatiens glandulifera Royle	2001	16e6	0.11861100392444023	0.1299952909847372	0.08794610428452519	0.11093071539607063	0.10630749441010043	0.10984416224703994	0.015588156174977955
Impatiens glandulifera Royle	2002	1e6	0.014369832104386252	0.02448457139877555	0.00532400660587362	0.008653746909386448	0.006795548104600033	0.010195353611429241	0.007815137932170672
Impatiens glandulifera Royle	2002	4e6	0.03992503885789001	0.053947800808886566	0.02112655897887217	0.030418225408116877	0.026561448964431696	0.03259017549833752	0.012904690339528893
Impatiens glandulifera Royle	2002	9e6	0.07192490150488583	0.08563738649569179	0.04690821346202834	0.062180829349831414	0.05757741912260094	0.06352432449528878	0.0146977225026892
Impatiens glandulifera Royle	2002	16e6	0.10835961154558749	0.11886527089711878	0.08186576553251203	0.10132627662987721	0.09739093909424901	0.10079826986534095	0.013702241352567045
Impatiens glandulifera Royle	2003	1e6	0.014783426089119754	0.02462806871170181	0.0053185412345802	0.009103809322782312	0.006840122150654106	0.010381425660254413	0.007854598729939025
Impatiens glandulifera Royle	2003	4e6	0.040676501632815325	0.054183632628863075	0.02110504463275853	0.031417796638980915	0.026724508252409903	0.03298653412508859	0.01298519198770068
Impatiens glandulifera Royle	2003	9e6	0.07286243899783872	0.08593723322311721	0.046861080490980596	0.06353309503679948	0.05789358207807316	0.06406569781079809	0.014840717605496689
Impatiens glandulifera Royle	2003	16e6	0.10933381934459542	0.11920813114609533	0.08178504535725738	0.10275320988205178	0.09784683457840136	0.10139470947671471	0.013930122956451447
Impatiens glandulifera Royle	2004	1e6	0.01685200125568276	0.031436484476148066	0.006600712589947876	0.009461212167595792	0.008182379549216745	0.01220395327790903	0.01024788580448376
Impatiens glandulifera Royle	2004	4e6	0.047273070452559025	0.06709432678435455	0.026142582377853055	0.034879668557184405	0.03193575594891585	0.039183166466795205	0.016275331317309624
Impatiens glandulifera Royle	2004	9e6	0.08547541271451875	0.10454078847543341	0.057861834542457635	0.07296988718718164	0.06906457683616618	0.07641588397631294	0.017825425990094523
Impatiens glandulifera Royle	2004	16e6	0.12888979839764814	0.14319822211867592	0.1005407217309654	0.12029401514297264	0.1164516397701252	0.12105355824626955	0.01573968691374683
Impatiens glandulifera Royle	2005	1e6	0.01942440602937567	0.039819048953320196	0.007819225000647247	0.010075886394721009	0.009591482291078753	0.014234894948766523	0.013352005837146023
Impatiens glandulifera Royle	2005	4e6	0.05452716711468409	0.08160476701662317	0.030911966865202027	0.03870380407045253	0.03733784072035618	0.04567426748433341	0.020384319549008708
Impatiens glandulifera Royle	2005	9e6	0.09845532492685559	0.12416644913548981	0.06821166544538103	0.0825692155177378	0.08041487567583906	0.08884875274595372	0.021550793181522886
Impatiens glandulifera Royle	2005	16e6	0.14808957770656594	0.16724000635083175	0.1180318078948338	0.13738204923789113	0.1348672751242066	0.14019743257799896	0.01814499367018936
Impatiens glandulifera Royle	2006	1e6	0.027961058112867202	0.0565494329798599	0.00930718665289132	0.014294044288898885	0.012152882642328383	0.019121719429770475	0.019529337517963687
Impatiens glandulifera Royle	2006	4e6	0.07224693930057202	0.10691384918469787	0.036712221660193826	0.05119609718959898	0.046811698945266815	0.05840513992913328	0.027866296938987404
Impatiens glandulifera Royle	2006	9e6	0.12404838300217667	0.15518078125831877	0.08071301186240198	0.10424603220870124	0.09921424088405338	0.10995151772963273	0.02832800447575952
Impatiens glandulifera Royle	2006	16e6	0.17986988110100732	0.20213414255735035	0.13895826784759602	0.16720560627362108	0.16315606679609007	0.16899245519976175	0.023172744158945716
Impatiens glandulifera Royle	2007	1e6	0.041513566743156316	0.0801899477053939	0.011280497532472067	0.021480197333533884	0.015897426073613115	0.02639980158998243	0.028242535439207888
Impatiens glandulifera Royle	2007	4e6	0.09782161690456159	0.14022417412185453	0.044364217946245114	0.07041659211059417	0.060307803027764735	0.07629003493422022	0.03761512978321638
Impatiens glandulifera Royle	2007	9e6	0.15882796289611525	0.1944442126683262	0.09706205078171784	0.13519663013650654	0.12499940556965448	0.1383340375828903	0.03670233260466671
Impatiens glandulifera Royle	2007	16e6	0.2211495584138333	0.2452030406653275	0.16599316277976087	0.20722970184631279	0.20028428136546453	0.20629096113272521	0.029076077939933484
Impatiens glandulifera Royle	2008	1e6	0.058797424453241216	0.1167400171559711	0.01447198054130094	0.02878391816376382	0.02129370835416977	0.03604968279356948	0.04197732936170573
Impatiens glandulifera Royle	2008	4e6	0.1302559299786109	0.18870199711612504	0.056643372919531906	0.09214784763458393	0.07941500650370314	0.10037421818971755	0.05172951157144619
Impatiens glandulifera Royle	2008	9e6	0.20335217617995105	0.2499046693957611	0.12295720404324094	0.17256278530417204	0.16069673435381834	0.17690751151889106	0.04768607246960182
Impatiens glandulifera Royle	2008	16e6	0.27486826115815655	0.30502345796334107	0.2080393218483442	0.25795164263295267	0.250665003518589	0.2573043055068681	0.03548606510023536
Impatiens glandulifera Royle	2009	1e6	0.0718736827278108	0.14007948460738712	0.01644155646765178	0.03504730916145963	0.02508730752929034	0.04291402194866474	0.0506612866723744
Impatiens glandulifera Royle	2009	4e6	0.15254478901259871	0.21784970502353618	0.06416198236112645	0.10852222921962452	0.09238167245151441	0.11640920695504912	0.05998882361535827
Impatiens glandulifera Royle	2009	9e6	0.2319052954382933	0.2820606565816725	0.13860660143894465	0.1980638099431672	0.18375081778967675	0.2012307290010034	0.05374090092953903
Impatiens glandulifera Royle	2009	16e6	0.307398234075699	0.3387968917208522	0.2329869797737295	0.28977630726168513	0.28145012046399953	0.28793028687846584	0.03875382808356172
Impatiens glandulifera Royle	2010	1e6	0.08411671291703204	0.15416543127487278	0.01720953746744513	0.043114696162561264	0.02792629675702119	0.048512698685209535	0.055796073639178004
Impatiens glandulifera Royle	2010	4e6	0.16954040124844016	0.23363315756566175	0.06708144074468013	0.12400751805284299	0.1013665681866175	0.12727718609131614	0.06461694889853604
Impatiens glandulifera Royle	2010	9e6	0.2501427916558211	0.29795315040721043	0.14464105966523844	0.2166412970028521	0.19795875999532517	0.21527257622679177	0.05733799372189705
Impatiens glandulifera Royle	2010	16e6	0.32482719490771367	0.3540641495484078	0.24251343993199195	0.30784553182067326	0.2977824641536906	0.30306823829865825	0.041122810135570086
Impatiens glandulifera Royle	2011	1e6	0.0814700799004656	0.1560430691553583	0.01761714261975745	0.03992309934571766	0.027704498987187746	0.0477299005269223	0.05662163693644439
Impatiens glandulifera Royle	2011	4e6	0.1675711069739757	0.23665915945430302	0.06862816275614568	0.11994425342656628	0.10102025111935808	0.12695287593637625	0.06540474134499308
Impatiens glandulifera Royle	2011	9e6	0.24996919455151037	0.30194695392074616	0.14782855280061502	0.21440929961130706	0.19837432747741368	0.21640182095001834	0.05764049685419074
Impatiens glandulifera Royle	2011	16e6	0.32688166895836435	0.3589237129004137	0.24752442670660424	0.3087738219971041	0.29992347780804446	0.30614864648087636	0.04084129069003904
Impatiens glandulifera Royle	2012	1e6	0.08654386168732398	0.16604976363394316	0.018086856868474777	0.042170869829436256	0.028955937533235325	0.050155384566774264	0.06049769072532882
Impatiens glandulifera Royle	2012	4e6	0.17483598822643898	0.24749375331071535	0.07040818144035965	0.1247592427078622	0.10498614996358181	0.1318877891680087	0.0688633152841045
Impatiens glandulifera Royle	2012	9e6	0.2580701633298189	0.3125744248366607	0.1514886445281377	0.22082180332941395	0.20469214829832305	0.223070885198483	0.06019576843112104
Impatiens glandulifera Royle	2012	16e6	0.335009199859584	0.36888434278568366	0.25326042003148475	0.31576856726534497	0.30732238861658995	0.3136862446536621	0.04233704285024256
Impatiens glandulifera Royle	2013	1e6	0.07838434049647534	0.13794551469388525	0.015367399032079176	0.04228903935758454	0.02548166274858931	0.04472996608146478	0.049776232844933974
Impatiens glandulifera Royle	2013	4e6	0.1572153071844975	0.21247253746503814	0.060067115112667935	0.1172249520539629	0.09273064632791218	0.11687874821207225	0.059084754421405004
Impatiens glandulifera Royle	2013	9e6	0.23176338532746102	0.27355142020883044	0.13010286675807534	0.2018281844134246	0.18177753171634103	0.1977782529456912	0.05377582180870751
Impatiens glandulifera Royle	2013	16e6	0.3012137899570939	0.3272638423729276	0.21947399507536713	0.28537920184337445	0.27465886032555786	0.27917361836564825	0.03997495938061785
Rhododendron ponticum L.	1937	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1938	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1939	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1940	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1941	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1942	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1943	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1944	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1945	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1946	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1947	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1948	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1949	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1950	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1951	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1952	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1953	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1954	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1955	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1956	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1957	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1958	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1959	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1960	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1961	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1962	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1963	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1964	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1965	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1966	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1967	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1968	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1969	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1970	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1971	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1972	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1973	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1974	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1975	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1976	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1977	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1978	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1979	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1980	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1981	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1982	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1983	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1984	1e6	0.0026714967512082586	0.0029205145000048096	7.526678770897186e-4	0.0024435942395789703	0.001131965002792001	0.001746368536150688	9.750744175073511e-4
Rhododendron ponticum L.	1984	4e6	0.007208256604235077	0.007580320202514046	0.003007274160011008	0.0068571554529026435	0.004458113034134568	0.00549790430838382	0.001991721182693029
Rhododendron ponticum L.	1984	9e6	0.012862746998072883	0.013243278305571763	0.006753652348823412	0.012500462453250628	0.009782230939880617	0.01070647199028698	0.002750631175939684
Rhododendron ponticum L.	1984	16e6	0.01937419232670723	0.019675045055433875	0.011974943158530421	0.019089834305675662	0.016815976630006776	0.017107533982793317	0.003228782669943878
Rhododendron ponticum L.	1985	1e6	0.003206321715891415	0.0035638414276733077	8.888138916056662e-4	0.002883650519465163	0.0013481766475627037	0.0020858599506836	0.0011859838192140916
Rhododendron ponticum L.	1985	4e6	0.008587521256251951	0.009117762542122433	0.003550518433611871	0.00809108509854583	0.005303884446345108	0.006536266322757765	0.002395148617203839
Rhododendron ponticum L.	1985	9e6	0.01525369784595376	0.015795572587696503	0.00797094428201861	0.014740645252431848	0.011618244278312147	0.012688651133495392	0.003282382223774337
Rhododendron ponticum L.	1985	16e6	0.022895728600634376	0.02332696206093704	0.014126615522561555	0.022490248859062326	0.019928325117251844	0.020221956299553503	0.003828342018929997
Rhododendron ponticum L.	1986	1e6	0.0035162561913247843	0.003894203054292698	9.044244163088908e-4	0.003173905952294708	0.0014172459466911254	0.0022345091208917	0.001333789042861187
Rhododendron ponticum L.	1986	4e6	0.009198703661956294	0.009743969610329426	0.0036127927226347048	0.008687193499575686	0.005565072720757681	0.006901304450169039	0.002649948075182738
Rhododendron ponticum L.	1986	9e6	0.016115419685279405	0.01666236412441247	0.008110434399215657	0.015597184133133647	0.012154617224066301	0.013278895969385017	0.0035998851207538892
Rhododendron ponticum L.	1986	16e6	0.023953245782269095	0.02438109734990903	0.014373045713239274	0.023551164868097982	0.020770957338260284	0.021022630956717966	0.004177532847331267
Rhododendron ponticum L.	1987	1e6	0.003815398268214642	0.00420121730084716	8.875335474393122e-4	0.0034629639323505252	0.0014608924772826497	0.002351977725654453	0.0014898645251032524
Rhododendron ponticum L.	1987	4e6	0.009676282766425844	0.010215995222100968	0.003545410690846684	0.009166766580093839	0.005719890717222899	0.007126100406553168	0.0028966620429071873
Rhododendron ponticum L.	1987	9e6	0.016647543198974882	0.017179912534750152	0.007959502806551553	0.016140262113784016	0.012437358430185341	0.013551243670077135	0.0038924581588257305
Rhododendron ponticum L.	1987	16e6	0.0244290899539199	0.024841980527154528	0.014106401245938538	0.02403860874402052	0.021136629226153447	0.021266252169840627	0.004493568667309056
Rhododendron ponticum L.	1988	1e6	0.0034592311466689054	0.003753125462550694	7.701335178594837e-4	0.0031870645163055923	0.001297050899721541	0.002105025266263011	0.0013603131085473102
Rhododendron ponticum L.	1988	4e6	0.008674126100995603	0.00908043753186649	0.003076977264356295	0.008287331618048361	0.005074381499576731	0.006333604277918805	0.0026342023174718864
Rhododendron ponticum L.	1988	9e6	0.014828116372731069	0.015225266254776906	0.006909888182298539	0.01444725396047843	0.011020629901840497	0.011995620709766177	0.003538217703763545
Rhododendron ponticum L.	1988	16e6	0.02166471519030755	0.021969514899747595	0.012251218761961112	0.021374552335254433	0.018701961534643537	0.01877186346310781	0.004092890947979443
Rhododendron ponticum L.	1989	1e6	0.002770035551853511	0.003016987168885528	7.293392577116807e-4	0.0025425706279923865	0.001134843517603956	0.0017743507758919393	0.001034065418981151
Rhododendron ponticum L.	1989	4e6	0.0073214873213579565	0.007683838389293322	0.002914166967893262	0.0069777464347656965	0.004461689769115097	0.005515454474124816	0.002082318298519305
Rhododendron ponticum L.	1989	9e6	0.012908542367614632	0.013276260978922998	0.006544936185453153	0.012556620119941476	0.009763622328821216	0.01065782109758463	0.0028558137154210675
Rhododendron ponticum L.	1989	16e6	0.019278806639153264	0.019569646500879098	0.011605812577478386	0.019002109742978945	0.016726391946808136	0.0169320114888565	0.0033427839381707358
Rhododendron ponticum L.	1990	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1991	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1992	NA	NA	NA	NA	NA	NA	NA	NA
Rhododendron ponticum L.	1993	1e6	0.00783624783495329	0.008511353765403682	0.0010470468969862037	0.007204552494863313	0.0023325952839226014	0.00411058722725809	0.003436148917508706
Rhododendron ponticum L.	1993	4e6	0.016654699461102877	0.017436274692772123	0.0041816143350561505	0.015903946413561135	0.00889877654550331	0.011143816103890695	0.005816213124286889
Rhododendron ponticum L.	1993	9e6	0.02583288934814143	0.02652425737174146	0.009384051284579305	0.02516527444655245	0.018632126652586626	0.01976305765737672	0.007275005517618455
Rhododendron ponticum L.	1993	16e6	0.03521920653304412	0.035719778961318505	0.016621834120919665	0.03474016133264	0.030300634235786997	0.029412379762738333	0.008064383742411177
Rhododendron ponticum L.	1994	1e6	0.0089189239668263625	0.009732094126622435	0.0011473041555870591	0.008160184709105634	0.002614342178300477	0.004628624497438672	0.003938932161415392
Rhododendron ponticum L.	1994	4e6	0.018683501162751418	0.019608905186287665	0.004581324820480125	0.01779603018518453	0.009940049570179353	0.012431481148735355	0.006575049647230314
Rhododendron ponticum L.	1994	9e6	0.02873065480907322	0.029541086168339843	0.010278476993663022	0.02794938927192951	0.02071534839864486	0.021911548135176012	0.008157791395484006
Rhododendron ponticum L.	1994	16e6	0.03892646537893064	0.03950939618976589	0.01819975223996117	0.03837005526011372	0.03351617555087948	0.03245275297440358	0.008988406660701114
Rhododendron ponticum L.	1995	1e6	0.008612042581231386	0.009666866413621439	0.0013694671466386585	0.007655672510681752	0.0027323873810268795	0.0047368957229218895	0.0037124381618070796
Rhododendron ponticum L.	1995	4e6	0.01918491184744586	0.020460899541500092	0.005466626214858274	0.017983366410386302	0.010506301530302518	0.013230764915246608	0.006459936261177648
Rhododendron ponticum L.	1995	9e6	0.030568598307936012	0.03172570855766413	0.012257903769333002	0.029469614562058464	0.022240463381375863	0.02389594830362935	0.008152902569963037
Rhododendron ponticum L.	1995	16e6	0.04245698093755713	0.04330756132695154	0.0216878534120204	0.041658500870995555	0.03660826252149574	0.03604146471739944	0.009024653104714222
Rhododendron ponticum L.	1996	1e6	0.00920495331386972	0.01065308933738326	0.0016507806340115845	0.007929900767006079	0.0030620912830209286	0.005234732359946008	0.003935215507147903
Rhododendron ponticum L.	1996	4e6	0.021170706305666975	0.022975043084963988	0.006586790062426129	0.019502302193329404	0.011825084138880284	0.014918017934787042	0.006943402179732844
Rhododendron ponticum L.	1996	9e6	0.03435056346178811	0.036016836612732174	0.014759299885030558	0.032790982667159844	0.025186976974651776	0.027270125270566655	0.008787125472845088
Rhododendron ponticum L.	1996	16e6	0.04830719173103216	0.04954925168079073	0.02608798664013046	0.047159937749920174	0.04174836707907902	0.04148971333873978	0.009682777172463625
Rhododendron ponticum L.	1997	1e6	0.009981911587439994	0.011767815254665597	0.0018730617462464623	0.008439710109845858	0.003380069363497994	0.005748346773769658	0.004273372339012942
Rhododendron ponticum L.	1997	4e6	0.023186750337044645	0.025421386258400777	0.007471223096347733	0.02114763941418544	0.013063851065687526	0.016482868258940256	0.007534765715685363
Rhododendron ponticum L.	1997	9e6	0.03782599173728552	0.039890655021038994	0.016731805192788274	0.03591681185790778	0.027857833909980208	0.03023360139732336	0.009502497931586817
Rhododendron ponticum L.	1997	16e6	0.053382594977095646	0.05491647050140332	0.02955164237230301	0.05198706138816594	0.04623437100370508	0.046100838946777904	0.010405290479541626
Rhododendron ponticum L.	1998	1e6	0.007779422515559853	0.009274150190539733	0.0017779940480593395	0.006512726707931731	0.002907395369318944	0.004754268960484407	0.0031987306821459637
Rhododendron ponticum L.	1998	4e6	0.019292942452434843	0.021295693081184102	0.007093031088060145	0.0174908337391038	0.011332079352830763	0.014201311250071966	0.005911649647383433
Rhododendron ponticum L.	1998	9e6	0.03270689444177699	0.0346316807113792	0.015888611852867496	0.03094717392481947	0.024469126188191748	0.026723150529172453	0.007642065260337286
Rhododendron ponticum L.	1998	16e6	0.047434243275555794	0.04890006464102769	0.028071682713439853	0.04611510755036202	0.04122056878857872	0.04154563607032284	0.008486384048309419
Rhododendron ponticum L.	1999	1e6	0.007192982207917528	0.00853845720325402	0.0016851611577550776	0.0060480006210172875	0.0027277467049932067	0.004430667298768622	0.0029281012845941826
Rhododendron ponticum L.	1999	4e6	0.018010863050098476	0.019837154191767813	0.006723625156058067	0.016362518351965682	0.01064496371192036	0.013314422794015023	0.00546452324039337
Rhododendron ponticum L.	1999	9e6	0.030710666720231032	0.03248135357085342	0.01506461973203577	0.029086333566558348	0.023028513486116453	0.025151696537480502	0.007108242629533125
Rhododendron ponticum L.	1999	16e6	0.044727669879439214	0.04608709478311878	0.02662447159243908	0.04349803189500548	0.03888320035710102	0.039222352887386465	0.007933873074333941
Rhododendron ponticum L.	2000	1e6	0.006115749745418174	0.00733762706249034	0.0016535678323388316	0.005092105172004471	0.0025060276849866443	0.003937876730574564	0.002402241320229514
Rhododendron ponticum L.	2000	4e6	0.016041948381042552	0.01778283829967564	0.006597883687735506	0.014488474298071154	0.009824135850518442	0.012178560912958826	0.004620707169378513
Rhododendron ponticum L.	2000	9e6	0.028109091579299195	0.029846076521319046	0.014784055025427123	0.026530194084876595	0.02140047879187457	0.023417380311162427	0.006104599220306487
Rhododendron ponticum L.	2000	16e6	0.04173710154569144	0.043096948822728076	0.026131489319075607	0.04051766320762061	0.03644538053428182	0.03700700768738051	0.006868472854935404
Rhododendron ponticum L.	2001	1e6	0.005513676531182841	0.006519622039096883	0.00152256766379022	0.004662370662795443	0.002284929814123094	0.0035739131411526175	0.002127612989423877
Rhododendron ponticum L.	2001	4e6	0.014595429891155809	0.016041521818917385	0.006076375494581956	0.01329924788106092	0.008968674684779241	0.011115589059718833	0.004148158929904803
Rhododendron ponticum L.	2001	9e6	0.025717669916342615	0.02716310699574096	0.013619949144880404	0.024401339874416953	0.019575271062621136	0.02145367026323656	0.005529560771024167
Rhododendron ponticum L.	2001	16e6	0.03834488154078176	0.0394701442389824	0.02408486399614917	0.037335487897873484	0.03341991412925204	0.0340070918636158	0.006268218642405557
Rhododendron ponticum L.	2002	1e6	0.004119444313310905	0.00488356914994594	0.0013883314055193048	0.003478970403286162	0.001913295900257684	0.002843546929598179	0.0014736004483417052
Rhododendron ponticum L.	2002	4e6	0.01164201204849502	0.012820934168552801	0.005541771537648678	0.010593987913723487	0.0075493977464818895	0.009206904164063423	0.0030084066807634625
Rhododendron ponticum L.	2002	9e6	0.021320035549197147	0.022548913128033723	0.012425818255472955	0.020208402096292898	0.016613239037768464	0.01821566223457001	0.004112313666079878
Rhododendron ponticum L.	2002	16e6	0.032674461909496855	0.0336590612126756	0.02198349859528259	0.03179599818813368	0.028662405801079704	0.029418360893402305	0.004730766891532487
Rhododendron ponticum L.	2003	1e6	0.004070054210841834	0.004815463352499969	0.0013542495259427634	0.003441998810807693	0.001882993042674808	0.0027997501712925805	0.0014601964576771518
Rhododendron ponticum L.	2003	4e6	0.01146033813612923	0.01260984303772071	0.00540600408446634	0.01043334676596284	0.007427356609220117	0.009044993935086445	0.002976428969038626
Rhododendron ponticum L.	2003	9e6	0.02094364708108209	0.022144500493701123	0.012122430235556921	0.019851104970400425	0.016336123053406926	0.017871800794147928	0.004067925536775383
Rhododendron ponticum L.	2003	16e6	0.03205203936454326	0.03302032012213399	0.021449298162090177	0.031181114964547396	0.02816534678594485	0.028835756882371683	0.004684927924477677
Rhododendron ponticum L.	2004	1e6	0.0045781975143889255	0.005555961299034153	0.0015556945950210284	0.003775425788393713	0.0021413104764731452	0.0031696019980233907	0.00166504013206542
Rhododendron ponticum L.	2004	4e6	0.012939093844160367	0.014446101312391452	0.0062082723204679455	0.011615159560134205	0.008444042349978757	0.010262192858029697	0.003359487839819231
Rhododendron ponticum L.	2004	9e6	0.02368883659252718	0.02526417316343676	0.013914440199950029	0.022275078991659487	0.01856426517179788	0.020295619643150492	0.0045508880168468584
Rhododendron ponticum L.	2004	16e6	0.03628819594789612	0.0375614285081785	0.024602789058055467	0.035159684036531795	0.03198818316906049	0.03275708682925319	0.0051900856274011906
Rhododendron ponticum L.	2005	1e6	0.005011914221461964	0.006314515359367064	0.0018415753757587978	0.003989020979471961	0.0024434758470257565	0.0035553429941277484	0.0018323971193148997
Rhododendron ponticum L.	2005	4e6	0.014468275721905675	0.01650164013127509	0.007345978074419832	0.012737764016527712	0.009643608618812307	0.011659106201225141	0.0036748030201663893
Rhododendron ponticum L.	2005	9e6	0.026805642634726068	0.028944490811942832	0.016452611163720543	0.024939480584460952	0.02122896595410839	0.023225690967204463	0.004932376405613195
Rhododendron ponticum L.	2005	16e6	0.04139176435298008	0.04312351962501249	0.029061714678045192	0.03990553333157419	0.03663978260097167	0.03766925890961473	0.005548101471434865
Rhododendron ponticum L.	2006	1e6	0.006958671187376255	0.008683131154662219	0.002006524361267692	0.005573898038985482	0.0029388369725752424	0.004566635260579319	0.0027690649796462616
Rhododendron ponticum L.	2006	4e6	0.018527482340436222	0.021000727333585507	0.008001972902978995	0.0163828416641061	0.01152646692443504	0.014251699368776531	0.005276440467845807
Rhododendron ponticum L.	2006	9e6	0.032728737090542255	0.03520475843525334	0.01791445477065535	0.03053301941504515	0.02512680426878966	0.02753773677435247	0.006895732117525603
Rhododendron ponticum L.	2006	16e6	0.04885061108892886	0.05079164885155553	0.03162574760539705	0.047158546804318704	0.04282707814000387	0.043651220835342786	0.0076455034024065695
Rhododendron ponticum L.	2007	1e6	0.007107267783534768	0.008792097905541519	0.0019635875831907064	0.005739648324218646	0.002932481822544909	0.004602493848888555	0.002845645763207349
Rhododendron ponticum L.	2007	4e6	0.018675672667556875	0.021062773756754388	0.007831246544547145	0.016589788618669474	0.011489637632540293	0.014248002394449698	0.005395012093133749
Rhododendron ponticum L.	2007	9e6	0.03273976089879559	0.035112666971788435	0.01753411799662074	0.03062166188191999	0.02500665208849617	0.027396905446525538	0.007039483389823307
Rhododendron ponticum L.	2007	16e6	0.04860728078764843	0.050458996600640904	0.030958932994349594	0.046981661690576285	0.042537605958423604	0.04327384324400062	0.007810289762651979
Rhododendron ponticum L.	2008	1e6	0.009178706230408729	0.011057419487492367	0.0019925801147931974	0.007600688778623704	0.003329753319513905	0.005518527508183302	0.003854784626893592
Rhododendron ponticum L.	2008	4e6	0.02229900652256767	0.02475010400310894	0.00794652983549071	0.02010636082131317	0.012941143649493286	0.01627306046817107	0.0069710212762809035
Rhododendron ponticum L.	2008	9e6	0.0373362734370235	0.03965235659762077	0.01779095008081156	0.03523177138322955	0.027822859044041137	0.030365963767982847	0.008886593826413255
Rhododendron ponticum L.	2008	16e6	0.05365907161808814	0.05539878891794029	0.03140923854459065	0.05210766159107034	0.046623428735834034	0.04689659650445531	0.009755252262858505
Rhododendron ponticum L.	2009	1e6	0.012049848547076577	0.01430012463624109	0.002145331495817194	0.01012357228076663	0.003977801121212711	0.006832167965376179	0.005237105178938806
Rhododendron ponticum L.	2009	4e6	0.027373239694374434	0.03009342722118543	0.008553750773824694	0.024911471055295568	0.015309137209355226	0.01931349655844449	0.009022128610583782
