key	nubKey	scientificName	datasetKey	canonicalName	species	genus	family	order	class	phylum	kingdom	rank	speciesKey	taxonomicStatus	acceptedKey	accepted	locationId	locality	country	status	first_observed	last_observed	establishmentMeans	invasion stage	native range	degree of establishment	habitat	marine	freshwater	terrestrial	source	pathway_level1	pathway_level2
152545439	3053950	Enarthrocarpus lyratus DC.	6d9e952f-948c-4483-9807-575348147c7e	Enarthrocarpus lyratus	Enarthrocarpus lyratus	Enarthrocarpus	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545439	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1892	1893	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266032: Enarthrocarpus lyratus (Forssk.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545439	3053950	Enarthrocarpus lyratus DC.	6d9e952f-948c-4483-9807-575348147c7e	Enarthrocarpus lyratus	Enarthrocarpus lyratus	Enarthrocarpus	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545439	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1892	1893	INTRODUCED	casual	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266032: Enarthrocarpus lyratus (Forssk.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545439	3053950	Enarthrocarpus lyratus DC.	6d9e952f-948c-4483-9807-575348147c7e	Enarthrocarpus lyratus	Enarthrocarpus lyratus	Enarthrocarpus	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545439	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1892	1893	INTRODUCED	casual	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266032: Enarthrocarpus lyratus (Forssk.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545441	3054117	Aubrieta deltoidea (L.) DC.	6d9e952f-948c-4483-9807-575348147c7e	Aubrieta deltoidea	Aubrieta deltoidea	Aubrieta	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545441	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1966	1966	INTRODUCED	casual	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266048: Aubrieta deltoidea (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545441	3054117	Aubrieta deltoidea (L.) DC.	6d9e952f-948c-4483-9807-575348147c7e	Aubrieta deltoidea	Aubrieta deltoidea	Aubrieta	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545441	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1966	1966	INTRODUCED	casual	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266048: Aubrieta deltoidea (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545442	3054110	Aubrieta columnae Guss.	6d9e952f-948c-4483-9807-575348147c7e	Aubrieta columnae	Aubrieta columnae	Aubrieta	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545442	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1896	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266013: Aubrieta columnae Guss. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	escape	horticulture
152545444	3053406	Rorippa austriaca (Crantz) Besser	6d9e952f-948c-4483-9807-575348147c7e	Rorippa austriaca	Rorippa austriaca	Rorippa	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545444	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1893	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265970: Rorippa austriaca (Crantz) Besser in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152545444	3053406	Rorippa austriaca (Crantz) Besser	6d9e952f-948c-4483-9807-575348147c7e	Rorippa austriaca	Rorippa austriaca	Rorippa	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545444	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1893	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265970: Rorippa austriaca (Crantz) Besser in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	on_animals
152545444	3053406	Rorippa austriaca (Crantz) Besser	6d9e952f-948c-4483-9807-575348147c7e	Rorippa austriaca	Rorippa austriaca	Rorippa	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545444	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1893	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265970: Rorippa austriaca (Crantz) Besser in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545444	3053406	Rorippa austriaca (Crantz) Besser	6d9e952f-948c-4483-9807-575348147c7e	Rorippa austriaca	Rorippa austriaca	Rorippa	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545444	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1893	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265970: Rorippa austriaca (Crantz) Besser in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545446	3053522	Berteroa incana DC.	6d9e952f-948c-4483-9807-575348147c7e	Berteroa incana	Berteroa incana	Berteroa	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545446	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1600	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266029: Berteroa incana (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545446	3053522	Berteroa incana DC.	6d9e952f-948c-4483-9807-575348147c7e	Berteroa incana	Berteroa incana	Berteroa	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545446	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1600	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266029: Berteroa incana (L.) DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545448	7068732	Arabidopsis arenosa subsp. arenosa	6d9e952f-948c-4483-9807-575348147c7e	Arabidopsis arenosa arenosa		Arabidopsis	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SUBSPECIES		ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	2018	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266000: Arabidopsis arenosa (L.) Lawalrée subsp. arenosa in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	habitat_material
152545449	3052450	Arabidopsis halleri (L.) O'Kane & Al-Shehbaz	6d9e952f-948c-4483-9807-575348147c7e	Arabidopsis halleri	Arabidopsis halleri	Arabidopsis	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545449	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1947	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266019: Arabidopsis halleri (L.) O’Kane & Al-Shehbaz in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	habitat_material
152545451	3052738	Thlaspi alliaceum L.	6d9e952f-948c-4483-9807-575348147c7e	Thlaspi alliaceum	Thlaspi alliaceum	Thlaspi	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545451	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1850	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266037: Thlaspi alliaceum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545451	3052738	Thlaspi alliaceum L.	6d9e952f-948c-4483-9807-575348147c7e	Thlaspi alliaceum	Thlaspi alliaceum	Thlaspi	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545451	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1850	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266037: Thlaspi alliaceum L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545453	3051213	Boreava orientalis Jaub. & Spach	6d9e952f-948c-4483-9807-575348147c7e	Boreava orientalis	Boreava orientalis	Boreava	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545453	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1909	1932	INTRODUCED	casual	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266044: Boreava orientalis Jaub. & Spach in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545455	3050357	Bunias erucago L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias erucago	Bunias erucago	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545455	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1854	1969	INTRODUCED	casual	Africa (WGSRPD:2)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266011: Bunias erucago L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545455	3050357	Bunias erucago L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias erucago	Bunias erucago	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545455	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1854	1969	INTRODUCED	casual	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266011: Bunias erucago L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545455	3050357	Bunias erucago L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias erucago	Bunias erucago	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545455	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1854	1969	INTRODUCED	casual	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141266011: Bunias erucago L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Asia		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	""
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	""
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	""
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Asia		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	contaminant	seed
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Asia		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	corridor	""
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	corridor	""
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	corridor	""
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Asia		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	natural_dispersal	
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	natural_dispersal	
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	natural_dispersal	
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Asia		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	""
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	Europe (WGSRPD:1)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	""
152545456	3050364	Bunias orientalis L.	6d9e952f-948c-4483-9807-575348147c7e	Bunias orientalis	Bunias orientalis	Bunias	Brassicaceae	Brassicales	Magnoliopsida	Tracheophyta	Plantae	SPECIES	152545456	ACCEPTED			ISO_3166-2:BE	Belgium	BE	PRESENT	1858	2018	INTRODUCED	established	temperate Asia (WGSRPD:3)		terrestrial	FALSE	FALSE	TRUE	https://www.gbif.org/species/141265977: Bunias orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2019). Manual of the Alien Plants of Belgium. Version 1.8. Botanic Garden Meise. Checklist dataset https://doi.org/10.15468/wtda1m	stowaway	""
