nubKey	key	dataset_scientificname	datasetKey	scientificName	kingdom	taxonomicStatus	acceptedKey	accepted
7363445	128538562	Tephroseris palustris (L.) Fourr.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7372514	134087247	Malcolmia maritima (L.) R. Brown	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7382661	128537769	Plantago uniflora L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7387422	128538182	Taraxacum lividum (Walds. & Kit.) Peterm.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7387490	128536770	Aethusa cynapium var. domestica Wallr.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7389416	128538675	Doronicum austriacum Jacq.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7389949	134089371	Calandrinia elegans Spach	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7390364	128537822	Rhinanthus minor ssp. elatior (Schur) O. Schwarz	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7391303	128537334	Rubus pallidus Weihe	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7392818	128537839	Melampyrum pratense var. purpureum Hartm.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7393432	134088968	Pisum sativum L. var. arvense (L.) Poiret	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7393689	128539517	Helictotrichon pubescens (Huds.) Pilger	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7394001	134088945	Sesbania exaltata (Rafin.) Rydberg ex A.W. Hill	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7397079	134089270	Mentzelia albicaulis (Dougl. ex Hook.) Dougl. ex Hook.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7402007	128537895	Veronica hederifolia ssp. lucorum (Klett & Richt.) Hartl	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7403263	134087481	Lactuca sativa L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7407436	134088739	Chenopodiastrum simplex (Torr.) Fuentes & al.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7409013	128537227	Prunus domestica ssp. insititia (L.) Bonnier & Layens	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7415922	134088169	Rumex pulcher L. subsp. woodsii (De Not.) Arcang.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7418459	128539307	Juncus anceps var. atricapillus (Drejer ex Lange) Buch	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7420038	128536806	Prunella grandiflora (L.) Scholler	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7420912	128537859	Chaenorrhinum minus (L.) Lange	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7421129	134086900	Cyperus longus L. subsp. badius (Desf.) Bonnier & Layens	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7427650	134087064	Convolvulus tricolor L. subsp. cupanianus (Tod.) Cavara & Grande	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7428522	128537409	Rubus egregiusculus (Frid. & Gelert) E.H.L. Krause	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7428535	134088669	Oxalis triangularis St. Hilaire	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7432278	128537430	Salix repens ssp. rosmarinifolia (L.) Andersson	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7433196	134087082	Euonymus latifolius (L.) Mill.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7434870	128538431	Hieracium virescens Sonder ex Koch	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7437438	134089173	Clinopodium grandiflorum (L.) O. Kuntze	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7437642	128538032	Lotus pedunculatus var. villosus (Ser.) Lawalrée	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7437751	134087658	Urtica membranacea Poiret ex Savigny	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7437845	134087630	Centaurea alba L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7439391	128536923	Centaurium pulchellum (Sw.) Druce	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7448986	128537353	Rubus infestus Weihe	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7454618	128536921	Centaurium erythraea var. erythraea	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7455425	134087696	Phyla nodiflora (L.) var. minor (Hook.) N. O'Leary & Múlgura	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7459480	128539221	Convallaria majalis L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7460448	128539180	Carex ovalis Gooden.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7464279	128537788	Orobanche lucorum A.Braun	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7465016	128537509	Myosotis laxa ssp. caespitosa (C.F. Schultz) Hyl. ex Nordh.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7466434	134089418	Pastinaca sativa L. subsp. urens (Req. ex Godr.) Celak.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7473333	128537410	Rubus fioniae Frid. ex Neuman	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7473714	128537551	Montia fontana ssp. variabilis	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7476644	128537840	Melampyrum pratense var. hians Druce	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7477038	134087805	Scrophularia scorodonia L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7477513	134088230	Vulpia alopecuros (Schousb.) Dum.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7477847	128539531	Hordelymus europaeus (L.) K. Jess.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7477956	139343874	Bistorta	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7482178	134088603	Kickxia elatine (L.) Dum. subsp. crinita (Mabille) Greuter	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7484581	134089018	Desmanthus illinoensis (Michaux) Mc. Millan ex Robinson & Fernald	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7487842	128539393	Dactylorhiza incarnata var. cruenta (O.F. Müll.) Hyl.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7489992	128537966	Anthyllis vulneraria ssp. vulneraria var. langei Jalas	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7497356	134087371	Tagetes tenuifolia Cav.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7499555	128537636	Stellaria nemorum ssp. montana (Pierrat) Berher	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7501019	128536713	Selinum dubium (Schkuhr) Leute	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7501634	134088003	Rosa multiflora Thunb. ex Murray	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7501634	128537306	Rosa multiflora Thunb. ex Murray	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7504215	134086959	Knautia integrifolia (L.) Bertol.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7505045	134087361	Soliva anthemifolia (Juss.) R. Brown	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7509607	128537118	Thalictrum flavum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7510191	128537159	Ranunculus polyanthemos ssp. nemorosus (DC.) Schübl. & G. Martens	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7510471	134088143	Polygonum argyrocoleon Steud. ex Kunze	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7515045	128538033	Lotus tenuis Waldst. & Kit. ex Willd.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7515176	128537254	Fragaria x ananassa (Weston) Decne. & Naudin	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7519710	134089480	Orobanche amethystea Thuill.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7523285	128538571	Tragopogon pratensis ssp. minor (Mill.) Wahlenb.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7523432	134087108	Silene behen L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7526468	128537434	Salix repens ssp. repens var. argentea (Sm.) Ser.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7526486	128536511	Chrysosplenium oppositifolium L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7528369	128539143	Carex nigra var. recta (J. Fleisch.) Hyl.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7530141	128539358	Gymnadenia conopsea ssp. densiflora (Wahlenb.) K Richt.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7532309	128539210	Allium vineale var. vineale	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7534154	134086934	Agrostemma gracile Boiss.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7535300	134088624	Veronica glauca Smith	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7538678	134088710	Delosperma cooperi (Hook.f.) L. Bolus	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7544073	134087755	Saxifraga x arendsii Engl. s.l.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7545812	128538396	Tripleurospermum perforatum (Mérat) Laínz	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7549853	134088472	Disakisperma dubia (Kunth) P.M. Peterson & N. Snow	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7550643	128537333	Rubus radula Weihe	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7550885	128537082	Nuphar lutea Sibth. & Sm.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7552717	128538932	Sparganium erectum ssp. neglectum (Beeby) Schinz & Thell.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7556219	128536772	Aethusa cynapium var. gigantea Lej.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7556596	134089114	Galanthus x warei J. Allen	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7558421	128537488	Symphytum officinale L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7560578	134087288	Barbarea stricta Andrz.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7560578	128538854	Barbarea stricta Andrz.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7560711	134088670	Oxalis tetraphylla Cav.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7564934	134089478	Odontites jaubertianus (Boreau) D. Dietrich ex Walp.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7565449	128536517	Crassula aquatica (L.) Schönl.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7565460	128537414	Rubus sulcatus Vest	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7569785	134087494	Hieracium pilosum Schleich. ex Froel.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7570897	128537584	Spergularia media (L.) C. Presl	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7576335	134088742	Amaranthus x ozanonii	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7587923	134087448	Euchiton sphaericus (Willd.) Holub	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7589756	128537506	Myosotis ramosissima Rochel	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7595738	134089460	Epilobium x novae-civitatis Smejkal	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7599469	128538725	Rumex acetosa ssp. acetosa var. hydrophilus Wiinst. ex Hyl.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7600608	134088916	Trifolium sylvaticum Loisel.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7602322	134087849	Urtica incisa Poiret	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7605771	128538077	Hypochoeris radicata L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7606014	134088795	Alternanthera angustifolia R. Brown	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7606894	128538005	Vicia sativa ssp. segetalis (Thuill.) Gaudin	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7610857	128536293	Asplenium trichomanes ssp. quadrivalens D.E. Meyer emend. Lovis	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7612398	128538720	Polygonum raii ssp. norvegicum Sam.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7615370	128539583	Alopecurus geniculatus var. bulbosus Sonder	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7616873	128537643	Scleranthus annuus ssp. polycarpos (L.) Bonnier & Layens	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7619206	134089073	Erodium trifolium (Cav.) Cav.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7622278	128536762	Pimpinella saxifraga L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7625143	134087077	Stellaria media (L.) Cirillo subsp. cupaniana (Jord. & Fourr.) Nyman	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7627205	134087454	Glebionis coronaria (L.) Tzvelev	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7628663	134087681	Viola cornuta L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7633038	128538589	Pilosella cymosa ssp. cymosa var. cymosa	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7636833	134089364	Syringa josikaea Jacq. ex Reichenb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7640823	128538581	Solidago virgaurea L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7644304	134088732	Chenopodium borbasioides A. Ludwig	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7645931	134087901	Salix acutifolia Willd.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7646357	128537468	Calystegia soldanella (L.) R. Br.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7648345	134088774	Corispermum gmelinii Bunge	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7649336	128538510	Senecio vulgaris var. hibernicus Syme	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7655198	134088797	Alternanthera denticulata R. Brown	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7657202	128537694	Beta vulgaris ssp. maritima (L.) Arcang.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7667554	128536258	Pteridium aquilinum ssp. latiusculum (Desv.) Hultén	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7668251	134089121	Allium porrum L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7674309	128537384	Rubus phylloglotta (Frid.) Å. Gust.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7674528	128537382	Rubus wahlbergii Arrh.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7675141	128537830	Rhinanthus minor ssp. stenophyllus (Schur) O. Schwarz	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7675973	128538636	Petasites spurius (Retz.) Rchb.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7678610	134087236	Raphanus sativus L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7678610	128538789	Raphanus sativus L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7679536	128538930	Sparganium erectum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7681832	134088142	Polygonum arenarium Waldst. & Kit. subsp. pulchellum (Loisel.) D.A. Webb & Chater	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7683374	134088657	Linaria hirta (L.) Moench	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7689610	128539032	Potamogeton compressus L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7693320	128537794	Pedicularis palustris ssp. opsiantha (E.L.Ekman) E.G. Almq.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7693914	128537838	Melampyrum pratense L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7695021	134087189	Epimedium alpinum L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7697298	134086957	Lonicera japonica Thunb. ex Murray	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7698596	128538188	Taraxacum stenoglossum Brenner	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7700963	128537129	Anemone pratensis L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7701037	128538821	Nasturtium officinale R. Br.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7702019	128536619	Lysimachia nemorum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7706146	134087416	Crepis nicaeensis Balb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7707087	134088782	Dysphania glomulifera (Nees) P.G. Wilson	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7709059	128537811	Euphrasia rostkoviana ssp. montana (Jord.) Wettst.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7713259	128537323	Rubus leptothyrsos G. Braun	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7718653	128537787	Orobanche elatior Sutton	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7721839	128537030	Monotropa hypopitys ssp. hypophegea (Wallr.) Holmboe	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7727786	134088630	Plantago loeflingii L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7730307	134089501	Erythranthe lutea (L.) G.L.Nesom (incl. hybrids)	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7731277	128537230	Sanguisorba minor ssp. polygama (Waldst. & Kit.) Holub	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7732954	128537195	Spiraea x billiardii Hérincq	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7736068	134088462	Digitaria ciliaris (Retz.) Koeler subsp. nubica (Stapf) S.T. Blake	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7736142	128537388	Rubus firmus Frid. & Gelert ex Utsch	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7738621	134088468	Dinebra divaricatissima (S.T. Blake) P.M. Peterson & N. Snow	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7738761	134087325	Lepidium draba L. subsp. chalepensis (L.) Thell.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7740617	134087902	Skimmia japonica Thunb.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7740944	134087243	Matthiola longipetala (Vent.) DC. subsp. bicornis (Sibth. & Smith) P.W. Ball	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7741874	128539562	Agrostis stolonifera var. maritima (Lam.) Koch	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7742704	134089361	Chamaenerion dodonaei (Vill.) Schur	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7742948	128536255	Blechnum spicant (L.) Roth	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7746503	128538179	Taraxacum sagittipotens Dahlst. & Ohlsen	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7746901	134087095	Silene otites (L.) Wibel	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7746901	128537618	Silene otites (L.) Wibel	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7747216	128539598	Aira caryophyllea L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7749287	134087523	Petasites albus (L.) Gaertn.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7749287	128538635	Petasites albus (L.) Gaertn.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7753114	128538034	Lotus corniculatus var. sativus Hyl.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7758330	128536242	Equisetum variegatum Schleich.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7760544	128536541	Acer campestre var. leiocarpum Tausch	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7763567	128537933	Pisum sativum ssp. arvense (L.) Poir.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7764066	134087517	Pilosella flagellaris (Willd. ex Schlecht.) P.D. Sell & C. West	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7769371	134087929	Helleborus lividus Aiton	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7774938	128536342	Thesium ebracteatum Hayne	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7777960	134088834	Vaccinium macrocarpon Ait.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7777960	128537019	Vaccinium macrocarpon Aiton	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7778351	128537418	Rubus sprengeliusculus (Frid. & Gelert) H.E. Weber	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7780470	128537192	Malus toringo var. sargentii (Rehder) C.K. Schneid.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7792960	128539209	Allium vineale L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7795128	134086883	Carex crus-corvi Shuttlw.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7795888	134088243	Triticum aestivum L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7795888	128539590	Triticum aestivum L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7802465	134089340	Nymphaea x marliacea Marliac	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7806790	134087154	Arnebia decumbens (Vent.) Coss. & Kralik	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7807570	128539292	Juncus bulbosus ssp. bulbosus	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7807853	134087556	Artemisia sieversiana Ehrh.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7810452	134088453	Dasypyrum villosum (L.) P. Candargy	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7810918	134087806	Scrophularia vernalis L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7810918	128537886	Scrophularia vernalis L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7814921	134089359	Clarkia bottae (Spach) F.H. & M.E. Lewis	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7818643	134087994	Prunus armeniaca L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7821030	128538717	Polygonum aviculare L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7823272	134087937	Ranunculus pensylvanicus L.f.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7823591	134087597	Cichorium endivia L. subsp. endivia	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7823743	134089306	Malva maroccana (Batt. & Trabut) Verloove & Lambinon	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7826351	134087931	Ranunculus lanuginosus L.	9ff7d317-609b-4c08-bd86-3bc404b77c42	NA	NA	NA	NA	NA
7826351	128537151	Ranunculus lanuginosus L.	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
7827187	128537972	Lathyrus japonicus ssp. maritimus var. acutifolius (Bab.) Bässler	87e99777-7f54-4209-9688-cbf7a9179ebe	NA	NA	NA	NA	NA
