scientificName	year	Cell.area	method	occupancy
Impatiens glandulifera Royle	1970	9e6	Nachman	0.027179903918490785
Impatiens glandulifera Royle	1970	16e6	Nachman	0.03860685775917395
Impatiens glandulifera Royle	1970	1e6	PL	0.00788613770868534
Impatiens glandulifera Royle	1970	4e6	PL	0.017611023863136642
Impatiens glandulifera Royle	1970	9e6	PL	0.028176683063587546
Impatiens glandulifera Royle	1970	16e6	PL	0.03932827107069011
Impatiens glandulifera Royle	1970	1e6	Poisson	0.0013186528225628265
Impatiens glandulifera Royle	1970	4e6	Poisson	0.005264187387361783
Impatiens glandulifera Royle	1970	9e6	Poisson	0.01180546919939385
Impatiens glandulifera Royle	1970	16e6	Poisson	0.020891062286085723
Impatiens glandulifera Royle	1970	1e6	Logis	0.006260204306577213
Impatiens glandulifera Royle	1970	4e6	Logis	0.01551777565732912
Impatiens glandulifera Royle	1970	9e6	Logis	0.026246097480867876
Impatiens glandulifera Royle	1970	16e6	Logis	0.0379427052353237
Impatiens glandulifera Royle	1970	1e6	NB	0.002410081838534971
Impatiens glandulifera Royle	1970	4e6	NB	0.009342511760809134
Impatiens glandulifera Royle	1970	9e6	NB	0.02001104361716632
Impatiens glandulifera Royle	1970	16e6	NB	0.03339090219034202
Impatiens glandulifera Royle	1970	1e6	Means	0.004059764166850902
Impatiens glandulifera Royle	1970	4e6	Means	0.011730583939357409
Impatiens glandulifera Royle	1970	9e6	Means	0.02164268320691217
Impatiens glandulifera Royle	1970	16e6	Means	0.03317548310906207
Impatiens glandulifera Royle	1971	1e6	Nachman	0.006223691924227335
Impatiens glandulifera Royle	1971	4e6	Nachman	0.01581700086638393
Impatiens glandulifera Royle	1971	9e6	Nachman	0.027213743001418326
Impatiens glandulifera Royle	1971	16e6	Nachman	0.03989779439233144
Impatiens glandulifera Royle	1971	1e6	PL	0.007226019438530713
Impatiens glandulifera Royle	1971	4e6	PL	0.017189022877518122
Impatiens glandulifera Royle	1971	9e6	PL	0.02853665298833658
Impatiens glandulifera Royle	1971	16e6	PL	0.040888695359490856
Impatiens glandulifera Royle	1971	1e6	Poisson	0.0015095955579635951
Impatiens glandulifera Royle	1971	4e6	Poisson	0.006024722714910389
Impatiens glandulifera Royle	1971	9e6	Poisson	0.013504608708914562
Impatiens glandulifera Royle	1971	16e6	Poisson	0.02388198056368018
Impatiens glandulifera Royle	1971	1e6	Logis	0.005360948861395918
Impatiens glandulifera Royle	1971	4e6	Logis	0.014575994290205528
Impatiens glandulifera Royle	1971	9e6	Logis	0.026004138754926246
Impatiens glandulifera Royle	1971	16e6	Logis	0.039009729247101624
Impatiens glandulifera Royle	1971	1e6	NB	0.0024017675821647036
Impatiens glandulifera Royle	1971	4e6	NB	0.009393960213635366
Impatiens glandulifera Royle	1971	9e6	NB	0.02039227241394681
Impatiens glandulifera Royle	1971	16e6	NB	0.03457933639536914
Impatiens glandulifera Royle	1971	1e6	Means	0.0038753960557594376
Impatiens glandulifera Royle	1971	4e6	Means	0.01175330102704151
Impatiens glandulifera Royle	1971	9e6	Means	0.02233758836087113
Impatiens glandulifera Royle	1971	16e6	Means	0.03500438199504093
Impatiens glandulifera Royle	1972	1e6	Nachman	0.005903861880395045
Impatiens glandulifera Royle	1972	4e6	Nachman	0.0157195406775692
Impatiens glandulifera Royle	1972	9e6	Nachman	0.02778537003556203
Impatiens glandulifera Royle	1972	16e6	Nachman	0.041510372298524494
Impatiens glandulifera Royle	1972	1e6	PL	0.007042596728894047
Impatiens glandulifera Royle	1972	4e6	PL	0.017349627452013093
Impatiens glandulifera Royle	1972	9e6	PL	0.029399267531346633
Impatiens glandulifera Royle	1972	16e6	PL	0.04274127630915996
Impatiens glandulifera Royle	1972	1e6	Poisson	0.0016711777421382073
Impatiens glandulifera Royle	1972	4e6	Poisson	0.006667972619773031
Impatiens glandulifera Royle	1972	9e6	Poisson	0.014940448691640351
Impatiens glandulifera Royle	1972	16e6	Poisson	0.02640630323091675
Impatiens glandulifera Royle	1972	1e6	Logis	0.00495612066629606
Impatiens glandulifera Royle	1972	4e6	Logis	0.014280251200078649
Impatiens glandulifera Royle	1972	9e6	Logis	0.02634064773376766
Impatiens glandulifera Royle	1972	16e6	Logis	0.04043340004589755
Impatiens glandulifera Royle	1972	1e6	NB	0.002462279628503317
Impatiens glandulifera Royle	1972	4e6	NB	0.00966951151771855
Impatiens glandulifera Royle	1972	9e6	NB	0.021120580806491374
Impatiens glandulifera Royle	1972	16e6	NB	0.036090881007682214
Impatiens glandulifera Royle	1972	1e6	Means	0.0038518926859801125
Impatiens glandulifera Royle	1972	4e6	Means	0.012021892469907525
Impatiens glandulifera Royle	1972	9e6	Means	0.023247150573846697
Impatiens glandulifera Royle	1972	16e6	Means	0.0368952020918908
Impatiens glandulifera Royle	1973	NA	NA	NA
Impatiens glandulifera Royle	1974	NA	NA	NA
Impatiens glandulifera Royle	1975	1e6	Nachman	0.0017363063228768016
Impatiens glandulifera Royle	1975	4e6	Nachman	0.00574845134114155
Impatiens glandulifera Royle	1975	9e6	Nachman	0.011559191875536558
Impatiens glandulifera Royle	1975	16e6	Nachman	0.01894324045999218
Impatiens glandulifera Royle	1975	1e6	PL	0.0020322978914243564
Impatiens glandulifera Royle	1975	4e6	PL	0.00629684471130765
Impatiens glandulifera Royle	1975	9e6	PL	0.012201659506413168
Impatiens glandulifera Royle	1975	16e6	PL	0.019510059763204253
Impatiens glandulifera Royle	1975	1e6	Poisson	9.526123948639944e-4
Impatiens glandulifera Royle	1975	4e6	Poisson	0.0038050082142535593
Impatiens glandulifera Royle	1975	9e6	Poisson	0.008540915131891366
Impatiens glandulifera Royle	1975	16e6	Poisson	0.015133384479303789
Impatiens glandulifera Royle	1975	1e6	Logis	0.001486002638526996
Impatiens glandulifera Royle	1975	4e6	Logis	0.005257866070724554
Impatiens glandulifera Royle	1975	9e6	Logis	0.010972119908685294
Impatiens glandulifera Royle	1975	16e6	Logis	0.018427023176416677
Impatiens glandulifera Royle	1975	1e6	NB	0.001116915023030462
Impatiens glandulifera Royle	1975	4e6	NB	0.004442195092439148
Impatiens glandulifera Royle	1975	9e6	NB	0.009901077840731354
Impatiens glandulifera Royle	1975	16e6	NB	0.017374197709843605
Impatiens glandulifera Royle	1975	1e6	Means	0.0014103078746763404
Impatiens glandulifera Royle	1975	4e6	Means	0.005029065797962232
Impatiens glandulifera Royle	1975	9e6	Means	0.010552728388269383
Impatiens glandulifera Royle	1975	16e6	Means	0.017807451731029676
Impatiens glandulifera Royle	1976	1e6	Nachman	0.0022246750601324643
Impatiens glandulifera Royle	1976	4e6	Nachman	0.007121052483098689
Impatiens glandulifera Royle	1976	9e6	Nachman	0.014035317461177031
Impatiens glandulifera Royle	1976	16e6	Nachman	0.02267096582729577
Impatiens glandulifera Royle	1976	1e6	PL	0.0026456336751032954
Impatiens glandulifera Royle	1976	4e6	PL	0.00787095530112901
Impatiens glandulifera Royle	1976	9e6	PL	0.014893811942519718
Impatiens glandulifera Royle	1976	16e6	PL	0.023416672510396593
Impatiens glandulifera Royle	1976	1e6	Poisson	0.0011010031480616074
Impatiens glandulifera Royle	1976	4e6	Poisson	0.0043967446817635425
Impatiens glandulifera Royle	1976	9e6	Poisson	0.00986550077221271
Impatiens glandulifera Royle	1976	16e6	Poisson	0.01747133015085656
Impatiens glandulifera Royle	1976	1e6	Logis	0.0018736360844310654
Impatiens glandulifera Royle	1976	4e6	Logis	0.006455751339683498
Impatiens glandulifera Royle	1976	9e6	Logis	0.013255951166835244
Impatiens glandulifera Royle	1976	16e6	Logis	0.02199681066952833
Impatiens glandulifera Royle	1976	1e6	NB	0.0013356912250630513
Impatiens glandulifera Royle	1976	4e6	NB	0.005304026743810808
Impatiens glandulifera Royle	1976	9e6	NB	0.01179197319769632
Impatiens glandulifera Royle	1976	16e6	NB	0.020621237330789688
Impatiens glandulifera Royle	1976	1e6	Means	0.0017458029953861037
Impatiens glandulifera Royle	1976	4e6	Means	0.006098893866108015
Impatiens glandulifera Royle	1976	9e6	Means	0.012637725675865847
Impatiens glandulifera Royle	1976	16e6	Means	0.02112511697816961
Impatiens glandulifera Royle	1977	1e6	Nachman	0.0025586993539181706
Impatiens glandulifera Royle	1977	4e6	Nachman	0.00810796272501946
Impatiens glandulifera Royle	1977	9e6	Nachman	0.01588246180371988
Impatiens glandulifera Royle	1977	16e6	Nachman	0.025537355632479053
Impatiens glandulifera Royle	1977	1e6	PL	0.0030721060784887053
Impatiens glandulifera Royle	1977	4e6	PL	0.009005302750343856
Impatiens glandulifera Royle	1977	9e6	PL	0.016893208337387604
Impatiens glandulifera Royle	1977	16e6	PL	0.026397355935458087
Impatiens glandulifera Royle	1977	1e6	Poisson	0.0012309800971167513
Impatiens glandulifera Royle	1977	4e6	Poisson	0.004914835975449395
Impatiens glandulifera Royle	1977	9e6	Poisson	0.01102442603989562
Impatiens glandulifera Royle	1977	16e6	Poisson	0.019514884525807078
Impatiens glandulifera Royle	1977	1e6	Logis	0.002137614071935517
Impatiens glandulifera Royle	1977	4e6	Logis	0.007323159151972972
Impatiens glandulifera Royle	1977	9e6	Logis	0.014978891123245512
Impatiens glandulifera Royle	1977	16e6	Logis	0.024775761118975455
Impatiens glandulifera Royle	1977	1e6	NB	0.0014893729355672793
Impatiens glandulifera Royle	1977	4e6	NB	0.005912895019657085
Impatiens glandulifera Royle	1977	9e6	NB	0.013140508738384571
Impatiens glandulifera Royle	1977	16e6	NB	0.022967289427455295
Impatiens glandulifera Royle	1977	1e6	Means	0.001984850729017333
Impatiens glandulifera Royle	1977	4e6	Means	0.00689102056834467
Impatiens glandulifera Royle	1977	9e6	Means	0.014223797405355877
Impatiens glandulifera Royle	1977	16e6	Means	0.023705428901393856
Impatiens glandulifera Royle	1978	1e6	Nachman	0.0022703397913778063
Impatiens glandulifera Royle	1978	4e6	Nachman	0.007849495484657302
Impatiens glandulifera Royle	1978	9e6	Nachman	0.016176183626868342
Impatiens glandulifera Royle	1978	16e6	Nachman	0.026952550888382335
Impatiens glandulifera Royle	1978	1e6	PL	0.0028852195389199513
Impatiens glandulifera Royle	1978	4e6	PL	0.009014966157120987
Impatiens glandulifera Royle	1978	9e6	PL	0.017554760538559554
Impatiens glandulifera Royle	1978	16e6	PL	0.02816756704914701
Impatiens glandulifera Royle	1978	1e6	Poisson	0.0014465664517414605
Impatiens glandulifera Royle	1978	4e6	Poisson	0.00577372258366782
Impatiens glandulifera Royle	1978	9e6	Poisson	0.01294401982237636
Impatiens glandulifera Royle	1978	16e6	Poisson	0.022895643876870927
Impatiens glandulifera Royle	1978	1e6	Logis	0.0018022860845199244
Impatiens glandulifera Royle	1978	4e6	Logis	0.0068848365068074685
Impatiens glandulifera Royle	1978	9e6	Logis	0.015000846892259225
Impatiens glandulifera Royle	1978	16e6	Logis	0.02592816981451436
Impatiens glandulifera Royle	1978	1e6	NB	0.0015943593168131764
Impatiens glandulifera Royle	1978	4e6	NB	0.006346639778093244
Impatiens glandulifera Royle	1978	9e6	NB	0.014165931230010196
Impatiens glandulifera Royle	1978	16e6	NB	0.024905525792595088
Impatiens glandulifera Royle	1978	1e6	Means	0.0019364380583127138
Impatiens glandulifera Royle	1978	4e6	Means	0.007084999888183249
Impatiens glandulifera Royle	1978	9e6	Means	0.015084822732066424
Impatiens glandulifera Royle	1978	16e6	Means	0.025705966071978368
Impatiens glandulifera Royle	1979	1e6	Nachman	0.002988276997173188
Impatiens glandulifera Royle	1979	4e6	Nachman	0.010124423861970436
Impatiens glandulifera Royle	1979	9e6	Nachman	0.0206052024650013
Impatiens glandulifera Royle	1979	16e6	Nachman	0.034009005065491094
Impatiens glandulifera Royle	1979	1e6	PL	0.003992687849758172
Impatiens glandulifera Royle	1979	4e6	PL	0.011968944347961958
Impatiens glandulifera Royle	1979	9e6	PL	0.02274890015995148
Impatiens glandulifera Royle	1979	16e6	PL	0.03587949626798074
Impatiens glandulifera Royle	1979	1e6	Poisson	0.0018021778299529558
Impatiens glandulifera Royle	1979	4e6	Poisson	0.007189247652455324
Impatiens glandulifera Royle	1979	9e6	Poisson	0.016103168393657778
Impatiens glandulifera Royle	1979	16e6	Poisson	0.02844836256076666
Impatiens glandulifera Royle	1979	1e6	Logis	0.002263202356455262
Impatiens glandulifera Royle	1979	4e6	Logis	0.008650888457694194
Impatiens glandulifera Royle	1979	9e6	Logis	0.01883022145226828
Impatiens glandulifera Royle	1979	16e6	Logis	0.03248034118565185
Impatiens glandulifera Royle	1979	1e6	NB	0.0020235980277548684
Impatiens glandulifera Royle	1979	4e6	NB	0.008044206498452168
Impatiens glandulifera Royle	1979	9e6	NB	0.01791437538072105
Impatiens glandulifera Royle	1979	16e6	NB	0.031398355223054786
Impatiens glandulifera Royle	1979	1e6	Means	0.0025041843516449124
Impatiens glandulifera Royle	1979	4e6	Means	0.009047544060026046
Impatiens glandulifera Royle	1979	9e6	Means	0.019106500262908856
Impatiens glandulifera Royle	1979	16e6	Means	0.03234483975318655
Impatiens glandulifera Royle	1980	1e6	Nachman	0.005759689932031355
Impatiens glandulifera Royle	1980	4e6	Nachman	0.01692418659009299
Impatiens glandulifera Royle	1980	9e6	Nachman	0.031659176460657634
Impatiens glandulifera Royle	1980	16e6	Nachman	0.04918793767411655
Impatiens glandulifera Royle	1980	1e6	PL	0.007734457872832671
Impatiens glandulifera Royle	1980	4e6	PL	0.020034601027621585
Impatiens glandulifera Royle	1980	9e6	PL	0.03496032228223795
Impatiens glandulifera Royle	1980	16e6	PL	0.05189571718346855
Impatiens glandulifera Royle	1980	1e6	Poisson	0.0022754977531388443
Impatiens glandulifera Royle	1980	4e6	Poisson	0.00907097077470598
Impatiens glandulifera Royle	1980	9e6	Poisson	0.020294062078190286
Impatiens glandulifera Royle	1980	16e6	Poisson	0.03579316679264156
Impatiens glandulifera Royle	1980	1e6	Logis	0.004307405316192457
Impatiens glandulifera Royle	1980	4e6	Logis	0.01438650355771929
Impatiens glandulifera Royle	1980	9e6	Logis	0.028872060466937976
Impatiens glandulifera Royle	1980	16e6	Logis	0.046938344236970624
Impatiens glandulifera Royle	1980	1e6	NB	0.0029380664893212676
Impatiens glandulifera Royle	1980	4e6	NB	0.011593913059295694
Impatiens glandulifera Royle	1980	9e6	NB	0.025515695943011174
Impatiens glandulifera Royle	1980	16e6	NB	0.04402128821636298
Impatiens glandulifera Royle	1980	1e6	Means	0.004184432346368237
Impatiens glandulifera Royle	1980	4e6	Means	0.013868372990538249
Impatiens glandulifera Royle	1980	9e6	Means	0.027780870145857443
Impatiens glandulifera Royle	1980	16e6	Means	0.04520600761929848
Impatiens glandulifera Royle	1981	1e6	Nachman	0.007172926797324733
Impatiens glandulifera Royle	1981	4e6	Nachman	0.020145647163477554
Impatiens glandulifera Royle	1981	9e6	Nachman	0.036687282122343616
Impatiens glandulifera Royle	1981	16e6	Nachman	0.05591054772901925
Impatiens glandulifera Royle	1981	1e6	PL	0.009737915671897603
Impatiens glandulifera Royle	1981	4e6	PL	0.02399971279044773
Impatiens glandulifera Royle	1981	9e6	PL	0.040677970312276546
Impatiens glandulifera Royle	1981	16e6	PL	0.059148819257718976
Impatiens glandulifera Royle	1981	1e6	Poisson	0.0024942533628535815
Impatiens glandulifera Royle	1981	4e6	Poisson	0.009939747683673224
Impatiens glandulifera Royle	1981	9e6	Poisson	0.02222561207671347
Impatiens glandulifera Royle	1981	16e6	Poisson	0.03917011760142853
Impatiens glandulifera Royle	1981	1e6	Logis	0.005281635722178304
Impatiens glandulifera Royle	1981	4e6	Logis	0.016977090876362663
Impatiens glandulifera Royle	1981	9e6	Logis	0.03328393664600264
Impatiens glandulifera Royle	1981	16e6	Logis	0.053185803100298266
Impatiens glandulifera Royle	1981	1e6	NB	0.0033826057358165027
Impatiens glandulifera Royle	1981	4e6	NB	0.013300486185115373
Impatiens glandulifera Royle	1981	9e6	NB	0.029106734197900223
Impatiens glandulifera Royle	1981	16e6	NB	0.04985109894310059
Impatiens glandulifera Royle	1981	1e6	Means	0.004996024505836527
Impatiens glandulifera Royle	1981	4e6	Means	0.016110116593732213
Impatiens glandulifera Royle	1981	9e6	Means	0.031724248434359115
Impatiens glandulifera Royle	1981	16e6	Means	0.05095338395201567
Impatiens glandulifera Royle	1982	1e6	Nachman	0.009236440018640771
Impatiens glandulifera Royle	1982	4e6	Nachman	0.025506816052104923
Impatiens glandulifera Royle	1982	9e6	Nachman	0.04594474716993336
Impatiens glandulifera Royle	1982	16e6	Nachman	0.06941651661469095
Impatiens glandulifera Royle	1982	1e6	PL	0.013196066593804786
Impatiens glandulifera Royle	1982	4e6	PL	0.03126086702373902
Impatiens glandulifera Royle	1982	9e6	PL	0.05177290545828163
Impatiens glandulifera Royle	1982	16e6	PL	0.07405553769595886
Impatiens glandulifera Royle	1982	1e6	Poisson	0.0031325218067062024
Impatiens glandulifera Royle	1982	4e6	Poisson	0.01247133392721656
Impatiens glandulifera Royle	1982	9e6	Poisson	0.027842009254422602
Impatiens glandulifera Royle	1982	16e6	Poisson	0.04895986537272401
Impatiens glandulifera Royle	1982	1e6	Logis	0.006475202628694129
Impatiens glandulifera Royle	1982	4e6	Logis	0.020956186038001447
Impatiens glandulifera Royle	1982	9e6	Logis	0.04114875823211188
Impatiens glandulifera Royle	1982	16e6	Logis	0.06568114230860839
Impatiens glandulifera Royle	1982	1e6	NB	0.004242696225312594
Impatiens glandulifera Royle	1982	4e6	NB	0.016642418353191468
Impatiens glandulifera Royle	1982	9e6	NB	0.0362823958655183
Impatiens glandulifera Royle	1982	16e6	NB	0.061835965328241656
Impatiens glandulifera Royle	1982	1e6	Means	0.0063701213160719415
Impatiens glandulifera Royle	1982	4e6	Means	0.020324495370775447
Impatiens glandulifera Royle	1982	9e6	Means	0.039720831726439025
Impatiens glandulifera Royle	1982	16e6	Means	0.06337361522368963
Impatiens glandulifera Royle	1983	1e6	Nachman	0.011249326555205273
Impatiens glandulifera Royle	1983	4e6	Nachman	0.030473999429691756
Impatiens glandulifera Royle	1983	9e6	Nachman	0.054230072215311176
Impatiens glandulifera Royle	1983	16e6	Nachman	0.08117639122074204
Impatiens glandulifera Royle	1983	1e6	PL	0.01664804626805483
Impatiens glandulifera Royle	1983	4e6	PL	0.03807553842181992
Impatiens glandulifera Royle	1983	9e6	PL	0.06177503588121711
Impatiens glandulifera Royle	1983	16e6	PL	0.08708208775784917
Impatiens glandulifera Royle	1983	1e6	Poisson	0.0036825459904986637
Impatiens glandulifera Royle	1983	4e6	Poisson	0.014649016666417495
Impatiens glandulifera Royle	1983	9e6	Poisson	0.03265888452999155
Impatiens glandulifera Royle	1983	16e6	Poisson	0.05732103282558464
Impatiens glandulifera Royle	1983	1e6	Logis	0.007621489804528735
Impatiens glandulifera Royle	1983	4e6	Logis	0.02461404694746648
Impatiens glandulifera Royle	1983	9e6	Logis	0.04817070100756262
Impatiens glandulifera Royle	1983	16e6	Logis	0.0765693269808987
Impatiens glandulifera Royle	1983	1e6	NB	0.005015023519354232
Impatiens glandulifera Royle	1983	4e6	NB	0.019622002266250774
Impatiens glandulifera Royle	1983	9e6	NB	0.042608243235447534
Impatiens glandulifera Royle	1983	16e6	NB	0.07224773636087321
Impatiens glandulifera Royle	1983	1e6	Means	0.007659319128309968
Impatiens glandulifera Royle	1983	4e6	Means	0.024146937918131266
Impatiens glandulifera Royle	1983	9e6	Means	0.046802195482525025
Impatiens glandulifera Royle	1983	16e6	Means	0.07414985922556959
Impatiens glandulifera Royle	1984	1e6	Nachman	0.014525322675683733
Impatiens glandulifera Royle	1984	4e6	Nachman	0.03806653371032908
Impatiens glandulifera Royle	1984	9e6	Nachman	0.06636417707097708
Impatiens glandulifera Royle	1984	16e6	Nachman	0.09781970454495816
Impatiens glandulifera Royle	1984	1e6	PL	0.02206639439441337
Impatiens glandulifera Royle	1984	4e6	PL	0.04817330640935338
Impatiens glandulifera Royle	1984	9e6	PL	0.07605935913748495
Impatiens glandulifera Royle	1984	16e6	PL	0.10516749628099542
Impatiens glandulifera Royle	1984	1e6	Poisson	0.004436480364269581
Impatiens glandulifera Royle	1984	4e6	Poisson	0.017628176203127618
Impatiens glandulifera Royle	1984	9e6	Poisson	0.03922704470690153
Impatiens glandulifera Royle	1984	16e6	Poisson	0.06867000467393214
Impatiens glandulifera Royle	1984	1e6	Logis	0.00960878054183488
Impatiens glandulifera Royle	1984	4e6	Logis	0.03045871649063323
Impatiens glandulifera Royle	1984	9e6	Logis	0.0587932174566292
Impatiens glandulifera Royle	1984	16e6	Logis	0.09233274739222652
Impatiens glandulifera Royle	1984	1e6	NB	0.006140599968658346
Impatiens glandulifera Royle	1984	4e6	NB	0.02392626118781704
Impatiens glandulifera Royle	1984	9e6	NB	0.05162123063901047
Impatiens glandulifera Royle	1984	16e6	NB	0.08682266994524958
Impatiens glandulifera Royle	1984	1e6	Means	0.009655059663377668
Impatiens glandulifera Royle	1984	4e6	Means	0.0298145817786715
Impatiens glandulifera Royle	1984	9e6	Means	0.056985650399408
Impatiens glandulifera Royle	1984	16e6	Means	0.08925093423061468
Impatiens glandulifera Royle	1985	1e6	Nachman	0.015164558192111823
Impatiens glandulifera Royle	1985	4e6	Nachman	0.03880668940851384
Impatiens glandulifera Royle	1985	9e6	Nachman	0.06673352847577796
Impatiens glandulifera Royle	1985	16e6	Nachman	0.09743850727788027
Impatiens glandulifera Royle	1985	1e6	PL	0.022196960123459807
Impatiens glandulifera Royle	1985	4e6	PL	0.048023732653807286
Impatiens glandulifera Royle	1985	9e6	PL	0.07542465887096779
Impatiens glandulifera Royle	1985	16e6	PL	0.10390066410791395
Impatiens glandulifera Royle	1985	1e6	Poisson	0.00429509346840473
Impatiens glandulifera Royle	1985	4e6	Poisson	0.01707000350646315
Impatiens glandulifera Royle	1985	9e6	Poisson	0.03799833246638284
Impatiens glandulifera Royle	1985	16e6	Poisson	0.06655151477559174
Impatiens glandulifera Royle	1985	1e6	Logis	0.010399144076729505
Impatiens glandulifera Royle	1985	4e6	Logis	0.03170130711337697
Impatiens glandulifera Royle	1985	9e6	Logis	0.05983672552589846
Impatiens glandulifera Royle	1985	16e6	Logis	0.0925585858490759
Impatiens glandulifera Royle	1985	1e6	NB	0.006136430519884328
Impatiens glandulifera Royle	1985	4e6	NB	0.02386628167408311
Impatiens glandulifera Royle	1985	9e6	NB	0.051350135794922425
Impatiens glandulifera Royle	1985	16e6	NB	0.08607916180455277
Impatiens glandulifera Royle	1985	1e6	Means	0.009840153199121364
Impatiens glandulifera Royle	1985	4e6	Means	0.029942744866712608
Impatiens glandulifera Royle	1985	9e6	Means	0.05673176293316505
Impatiens glandulifera Royle	1985	16e6	Means	0.08830073652847763
Impatiens glandulifera Royle	1986	1e6	Nachman	0.014741452026302171
Impatiens glandulifera Royle	1986	4e6	Nachman	0.03775721775477081
Impatiens glandulifera Royle	1986	9e6	Nachman	0.06497508618800452
Impatiens glandulifera Royle	1986	16e6	Nachman	0.09493377176165263
Impatiens glandulifera Royle	1986	1e6	PL	0.02142005449459919
Impatiens glandulifera Royle	1986	4e6	PL	0.0465427347616025
Impatiens glandulifera Royle	1986	9e6	PL	0.07328288961607744
Impatiens glandulifera Royle	1986	16e6	PL	0.10113074920678047
Impatiens glandulifera Royle	1986	1e6	Poisson	0.004165703284646827
Impatiens glandulifera Royle	1986	4e6	Poisson	0.016558983485517216
Impatiens glandulifera Royle	1986	9e6	Poisson	0.03687265293338148
Impatiens glandulifera Royle	1986	16e6	Poisson	0.06460882104074328
Impatiens glandulifera Royle	1986	1e6	Logis	0.010176581122682963
Impatiens glandulifera Royle	1986	4e6	Logis	0.03094078788255871
Impatiens glandulifera Royle	1986	9e6	Logis	0.05833878211522855
Impatiens glandulifera Royle	1986	16e6	Logis	0.09021083342552648
Impatiens glandulifera Royle	1986	1e6	NB	0.005966699285702593
Impatiens glandulifera Royle	1986	4e6	NB	0.023214040054706734
Impatiens glandulifera Royle	1986	9e6	NB	0.04997319167771829
Impatiens glandulifera Royle	1986	16e6	NB	0.08382718214090899
Impatiens glandulifera Royle	1986	1e6	Means	0.009560421577317667
Impatiens glandulifera Royle	1986	4e6	Means	0.02910941855412399
Impatiens glandulifera Royle	1986	9e6	Means	0.0551860939999493
Impatiens glandulifera Royle	1986	16e6	Means	0.08595039321841992
Impatiens glandulifera Royle	1987	1e6	Nachman	0.01551515010989047
Impatiens glandulifera Royle	1987	4e6	Nachman	0.03861184535256168
Impatiens glandulifera Royle	1987	9e6	Nachman	0.06535448619196538
Impatiens glandulifera Royle	1987	16e6	Nachman	0.09440275274354447
Impatiens glandulifera Royle	1987	1e6	PL	0.02197243691233004
Impatiens glandulifera Royle	1987	4e6	PL	0.04691338733673165
Impatiens glandulifera Royle	1987	9e6	PL	0.07311294873424033
Impatiens glandulifera Royle	1987	16e6	PL	0.10016485291038328
Impatiens glandulifera Royle	1987	1e6	Poisson	0.004012224297552436
Impatiens glandulifera Royle	1987	4e6	Poisson	0.01595256762242791
Impatiens glandulifera Royle	1987	9e6	Poisson	0.03553588561836207
Impatiens glandulifera Royle	1987	16e6	Poisson	0.06229953796418253
Impatiens glandulifera Royle	1987	1e6	Logis	0.010937156736635993
Impatiens glandulifera Royle	1987	4e6	Logis	0.03198675504747743
Impatiens glandulifera Royle	1987	9e6	Logis	0.058990099232934995
Impatiens glandulifera Royle	1987	16e6	Logis	0.08986734618618261
Impatiens glandulifera Royle	1987	1e6	NB	0.005988008298391633
Impatiens glandulifera Royle	1987	4e6	NB	0.023231435621868027
Impatiens glandulifera Royle	1987	9e6	NB	0.0498007709528382
Impatiens glandulifera Royle	1987	16e6	NB	0.08311802455194973
Impatiens glandulifera Royle	1987	1e6	Means	0.009782306097981095
Impatiens glandulifera Royle	1987	4e6	Means	0.029267042314056992
Impatiens glandulifera Royle	1987	9e6	Means	0.05490228351044802
Impatiens glandulifera Royle	1987	16e6	Means	0.08485870391842584
Impatiens glandulifera Royle	1988	1e6	Nachman	0.015362019992062333
Impatiens glandulifera Royle	1988	4e6	Nachman	0.036777386441817946
Impatiens glandulifera Royle	1988	9e6	Nachman	0.06090833620195756
Impatiens glandulifera Royle	1988	16e6	Nachman	0.08670286077993626
Impatiens glandulifera Royle	1988	1e6	PL	0.02048484926266652
Impatiens glandulifera Royle	1988	4e6	PL	0.04318585429443973
Impatiens glandulifera Royle	1988	9e6	PL	0.06680607906915172
Impatiens glandulifera Royle	1988	16e6	PL	0.0910437751933845
Impatiens glandulifera Royle	1988	1e6	Poisson	0.003457153568836912
Impatiens glandulifera Royle	1988	4e6	Poisson	0.013757067946072784
Impatiens glandulifera Royle	1988	9e6	Poisson	0.030687566239647864
Impatiens glandulifera Royle	1988	16e6	Poisson	0.053903108936419704
Impatiens glandulifera Royle	1988	1e6	Logis	0.011465416354008688
Impatiens glandulifera Royle	1988	4e6	Logis	0.03140543443780144
Impatiens glandulifera Royle	1988	9e6	Logis	0.05585555775865746
Impatiens glandulifera Royle	1988	16e6	Logis	0.08310851664647716
Impatiens glandulifera Royle	1988	1e6	NB	0.005547174521409183
Impatiens glandulifera Royle	1988	4e6	NB	0.021446830100837477
Impatiens glandulifera Royle	1988	9e6	NB	0.04574392829340068
Impatiens glandulifera Royle	1988	16e6	NB	0.075902484401996
Impatiens glandulifera Royle	1988	1e6	Means	0.009289926671853058
Impatiens glandulifera Royle	1988	4e6	Means	0.027137087531833158
Impatiens glandulifera Royle	1988	9e6	Means	0.050207778195296024
Impatiens glandulifera Royle	1988	16e6	Means	0.07687051741994945
Impatiens glandulifera Royle	1989	1e6	Nachman	0.014919900640397502
Impatiens glandulifera Royle	1989	4e6	Nachman	0.035488659628951764
Impatiens glandulifera Royle	1989	9e6	Nachman	0.05857015349359762
Impatiens glandulifera Royle	1989	16e6	Nachman	0.08319065665928682
